,Y
2141,0.907
2142,0.956
2143,0.927
2144,0.992
2145,0.848
2146,0.994
2147,0.942
2148,0.982
2149,0.986
2150,0.911
2151,0.995
2152,0.986
2153,0.977
2154,0.921
2155,0.549
2156,0.978
2157,0.969
2158,0.965
2159,0.965
2160,0.967
2161,0.726
2162,0.952
2163,0.991
2164,0.971
2165,0.91
2166,0.795
2167,0.923
2168,0.924
2169,0.321
2170,0.948
2171,0.877
2172,0.91
2173,0.906
2174,0.954
2175,0.897
2176,0.992
2177,0.886
2178,0.996
2179,0.954
2180,0.935
2181,0.807
2182,0.984
2183,0.944
2184,0.975
2185,0.998
2186,0.869
2187,0.948
2188,0.685
2189,0.925
2190,0.968
2191,0.916
2192,0.896
2193,0.975
2194,0.963
2195,0.927
2196,0.97
2197,0.946
2198,0.995
2199,0.991
2200,0.98
2201,0.99
2202,0.984
2203,0.98
2204,0.881
2205,0.979
2206,0.52
2207,0.861
2208,0.97
2209,0.931
2210,0.989
2211,1.0
2212,0.988
2213,0.993
2214,0.935
2215,0.806
2216,0.998
2217,0.968
2218,0.932
2219,0.839
2220,0.981
2221,0.92
2222,1.0
2223,0.896
2224,0.983
2225,0.976
2226,0.852
2227,0.94
2228,0.987
2229,0.982
2230,0.976
2231,0.924
2232,0.949
2233,0.93
2234,0.977
2235,0.986
2236,0.947
2237,0.959
2238,0.958
2239,1.0
2240,0.934
2241,0.965
2242,0.874
2243,0.945
2244,0.988
2245,0.965
2246,0.982
2247,0.994
2248,0.994
2249,0.98
2250,0.983
2251,0.981
2252,0.926
2253,0.985
2254,0.715
2255,0.912
2256,0.951
2257,0.981
2258,0.993
2259,0.963
2260,0.982
2261,0.961
2262,0.968
2263,0.988
2264,0.947
2265,0.962
2266,0.988
2267,0.977
2268,0.51
2269,0.979
2270,0.871
2271,0.946
2272,0.98
2273,0.995
2274,0.988
2275,0.914
2276,0.983
2277,0.848
2278,0.933
2279,0.986
2280,0.939
2281,0.995
2282,0.973
2283,0.749
2284,0.872
2285,0.87
2286,0.953
2287,0.97
2288,0.956
2289,0.965
2290,0.88
2291,0.974
2292,0.956
2293,0.99
2294,0.993
2295,0.94
2296,0.934
2297,0.905
2298,0.983
2299,0.996
2300,0.982
2301,0.989
2302,0.991
2303,0.949
2304,0.968
2305,0.985
2306,0.895
2307,0.955
2308,0.928
2309,0.941
2310,0.99
2311,0.955
2312,0.978
2313,0.989
2314,0.962
2315,0.975
2316,0.985
2317,0.938
2318,0.743
2319,0.971
2320,0.983
2321,0.874
2322,0.667
2323,0.996
2324,0.917
2325,0.909
2326,0.995
2327,0.981
2328,0.961
2329,0.984
2330,0.981
2331,0.903
2332,0.876
2333,0.92
2334,0.554
2335,0.987
2336,0.912
2337,0.944
2338,0.831
2339,1.0
2340,0.983
2341,0.988
2342,0.96
2343,0.926
2344,0.973
2345,0.998
2346,0.808
2347,0.981
2348,0.933
2349,0.988
2350,0.968
2351,0.614
2352,0.69
2353,0.97
2354,0.734
2355,0.938
2356,0.927
2357,0.991
2358,0.93
2359,0.841
2360,0.964
2361,0.986
2362,0.836
2363,0.879
2364,0.946
2365,0.821
2366,0.963
2367,0.944
2368,0.983
2369,0.952
2370,0.983
2371,0.991
2372,0.883
2373,0.982
2374,0.987
2375,0.965
2376,0.991
2377,0.978
2378,0.975
2379,0.99
2380,0.983
2381,0.986
2382,0.871
2383,0.981
2384,0.949
2385,0.966
2386,0.945
2387,0.954
2388,0.953
2389,0.897
2390,0.83
2391,0.986
2392,0.99
2393,0.968
2394,0.978
2395,0.949
2396,0.9
2397,0.87
2398,0.776
2399,0.947
2400,0.991
2401,0.975
2402,0.954
2403,0.453
2404,0.959
2405,0.958
2406,0.95
2407,0.96
2408,0.968
2409,0.983
2410,0.993
2411,0.975
2412,0.996
2413,0.984
2414,0.982
2415,0.848
2416,0.903
2417,0.992
2418,0.958
2419,0.857
2420,0.986
2421,0.939
2422,0.947
2423,0.964
2424,0.818
2425,0.908
2426,0.956
2427,0.982
2428,0.996
2429,0.978
2430,0.907
2431,0.993
2432,0.978
2433,0.996
2434,0.966
2435,0.996
2436,0.998
2437,0.976
2438,0.955
2439,0.925
2440,0.926
2441,0.916
2442,0.944
2443,0.955
2444,0.907
2445,0.998
2446,0.949
2447,0.993
2448,1.0
2449,0.893
2450,0.955
2451,0.937
2452,0.979
2453,0.942
2454,0.302
2455,0.925
2456,0.915
2457,0.604
2458,0.971
2459,0.998
2460,0.986
2461,0.855
2462,0.88
2463,0.964
2464,0.996
2465,0.885
2466,0.805
2467,0.978
2468,0.979
2469,0.944
2470,0.871
2471,0.995
2472,0.986
2473,0.952
2474,0.952
2475,0.955
2476,0.925
2477,0.945
2478,0.989
2479,0.979
2480,0.735
2481,0.99
2482,0.993
2483,0.986
2484,0.994
2485,0.954
2486,0.967
2487,0.995
2488,0.976
2489,0.991
2490,0.996
2491,0.94
2492,0.975
2493,0.939
2494,0.977
2495,0.973
2496,0.958
2497,0.977
2498,0.996
2499,0.992
2500,0.816
2501,0.942
2502,0.831
2503,0.951
2504,0.885
2505,0.957
2506,0.983
2507,0.984
2508,0.91
2509,0.97
2510,0.94
2511,0.934
2512,0.921
2513,0.966
2514,0.984
2515,0.925
2516,0.848
2517,0.897
2518,0.966
2519,0.906
2520,0.975
2521,0.971
2522,0.962
2523,0.952
2524,0.882
2525,0.948
2526,0.8
2527,0.951
2528,0.992
2529,0.96
2530,0.984
2531,0.966
2532,0.926
2533,0.985
2534,0.947
2535,0.953
2536,0.895
2537,0.957
2538,0.865
2539,0.991
2540,0.639
2541,0.994
2542,0.921
2543,0.987
2544,0.871
2545,0.969
2546,0.907
2547,0.853
2548,0.719
2549,0.998
2550,0.98
2551,0.969
2552,0.984
2553,0.939
2554,0.97
2555,0.904
2556,0.941
2557,0.776
2558,0.992
2559,0.933
2560,0.47
2561,0.993
2562,0.986
2563,0.903
2564,0.927
2565,0.973
2566,0.973
2567,0.774
2568,0.887
2569,0.895
2570,0.993
2571,0.96
2572,0.97
2573,0.931
2574,0.942
2575,0.983
2576,0.94
2577,0.966
2578,0.976
2579,0.97
2580,0.999
2581,0.985
2582,0.987
2583,0.933
2584,0.967
2585,0.981
2586,0.961
2587,0.936
2588,0.999
2589,0.989
2590,0.985
2591,0.955
2592,0.973
2593,0.993
2594,0.986
2595,0.979
2596,0.986
2597,0.985
2598,0.973
2599,0.997
2600,0.996
2601,0.963
2602,0.937
2603,0.99
2604,0.96
2605,0.997
2606,0.926
2607,0.978
2608,0.997
2609,0.995
2610,0.406
2611,0.458
2612,0.988
2613,0.836
2614,0.98
2615,0.961
2616,0.806
2617,0.995
2618,0.933
2619,0.85
2620,0.864
2621,0.781
2622,0.976
2623,0.982
2624,0.901
2625,0.649
2626,0.997
2627,0.906
2628,0.975
2629,0.989
2630,0.997
2631,0.95
2632,0.844
2633,0.988
2634,0.981
2635,0.956
2636,0.954
2637,0.97
2638,0.964
2639,0.855
2640,0.974
2641,0.822
2642,0.921
2643,0.991
2644,0.952
2645,0.993
2646,0.994
2647,0.93
2648,0.986
2649,0.925
2650,0.961
2651,0.976
2652,0.997
2653,0.994
2654,0.992
2655,0.977
2656,0.976
2657,0.976
2658,0.992
2659,0.991
2660,0.919
2661,0.996
2662,0.94
2663,0.642
2664,0.978
2665,0.83
2666,0.973
2667,0.967
2668,0.946
2669,0.979
2670,0.983
2671,0.939
2672,0.973
2673,0.809
2674,0.947
2675,0.993
2676,0.899
2677,0.887
2678,0.983
2679,0.997
2680,0.937
2681,0.996
2682,0.979
2683,0.948
2684,0.992
2685,0.972
2686,0.897
2687,0.972
2688,0.989
2689,0.777
2690,0.97
2691,0.946
2692,0.996
2693,0.999
2694,0.968
2695,0.965
2696,0.843
2697,0.975
2698,0.974
2699,0.953
2700,0.971
2701,0.943
2702,0.994
2703,0.992
2704,0.994
2705,0.992
2706,0.99
2707,0.995
2708,0.986
2709,0.94
2710,0.972
2711,0.665
2712,0.962
2713,0.997
2714,0.894
2715,0.977
2716,0.986
2717,0.537
2718,0.979
2719,0.953
2720,0.987
2721,0.989
2722,0.955
2723,0.989
2724,0.961
2725,0.955
2726,0.938
2727,0.984
2728,0.994
2729,0.953
2730,0.986
2731,0.974
2732,0.974
2733,0.965
2734,0.962
2735,0.968
2736,0.974
2737,0.95
2738,0.914
2739,0.966
2740,0.969
2741,0.427
2742,0.972
2743,0.914
2744,0.918
2745,0.963
2746,0.9
2747,0.57
2748,0.879
2749,0.955
2750,0.732
2751,0.948
2752,0.784
2753,0.753
2754,0.953
2755,0.961
2756,0.948
2757,0.858
2758,0.956
2759,0.975
2760,0.874
2761,0.99
2762,0.964
2763,0.967
2764,1.0
2765,0.993
2766,0.974
2767,0.865
2768,1.0
2769,0.842
2770,0.92
2771,0.929
2772,0.953
2773,0.965
2774,0.982
2775,0.992
2776,0.979
2777,0.96
2778,0.931
2779,0.992
2780,0.975
2781,0.863
2782,0.939
2783,0.966
2784,0.961
2785,0.961
2786,0.914
2787,0.976
2788,0.946
2789,0.976
2790,0.962
2791,0.942
2792,0.995
2793,0.992
2794,0.958
2795,0.386
2796,0.979
2797,0.959
2798,0.97
2799,0.79
2800,0.965
2801,0.989
2802,0.951
2803,0.995
2804,0.995
2805,0.993
2806,0.909
2807,0.986
2808,0.988
2809,0.961
2810,0.968
2811,0.984
2812,0.968
2813,0.903
2814,0.608
2815,0.92
2816,0.737
2817,0.924
2818,0.992
2819,0.99
2820,0.995
2821,0.959
2822,0.974
2823,0.969
2824,0.982
2825,0.992
2826,0.626
2827,0.986
2828,0.987
2829,0.979
2830,0.81
2831,0.987
2832,0.924
2833,0.917
2834,0.997
2835,0.987
2836,0.978
2837,0.989
2838,0.981
2839,0.957
2840,0.931
2841,0.984
2842,0.983
2843,0.948
2844,0.979
2845,0.945
2846,0.995
2847,0.94
2848,0.982
2849,0.981
2850,0.96
2851,0.928
2852,0.97
2853,0.82
2854,0.816
2855,0.991
2856,0.96
2857,0.987
2858,0.939
2859,0.893
2860,0.963
2861,0.954
2862,0.717
2863,0.971
2864,0.992
2865,0.906
2866,0.943
2867,0.949
2868,0.926
2869,0.486
2870,0.972
2871,0.985
2872,0.987
2873,0.959
2874,0.94
2875,0.95
2876,0.887
2877,0.881
2878,0.961
2879,0.978
2880,0.946
2881,0.949
2882,0.981
2883,0.998
2884,0.972
2885,0.749
2886,0.967
2887,0.989
2888,0.915
2889,0.977
2890,0.922
2891,0.998
2892,0.627
2893,0.989
2894,0.868
2895,0.813
2896,0.964
2897,0.923
2898,0.952
2899,0.926
2900,0.943
2901,0.547
2902,0.984
2903,0.962
2904,0.795
2905,0.989
2906,0.949
2907,0.989
2908,0.979
2909,0.944
2910,0.96
2911,0.98
2912,0.952
2913,0.914
2914,0.98
2915,0.993
2916,0.913
2917,0.968
2918,0.989
2919,0.981
2920,0.989
2921,0.913
2922,0.952
2923,0.447
2924,0.961
2925,0.973
2926,0.997
2927,0.731
2928,0.994
2929,0.934
2930,0.945
2931,0.879
2932,0.983
2933,0.95
2934,0.875
2935,0.97
2936,0.941
2937,0.988
2938,0.981
2939,0.992
2940,0.89
2941,0.903
2942,0.934
2943,0.986
2944,0.984
2945,0.916
2946,0.89
2947,0.979
2948,0.856
2949,0.964
2950,0.956
2951,0.996
2952,0.88
2953,0.969
2954,0.741
2955,0.944
2956,0.992
2957,0.977
2958,0.959
2959,0.961
2960,0.927
2961,0.988
2962,0.97
2963,0.985
2964,0.922
2965,0.646
2966,0.538
2967,0.977
2968,0.905
2969,0.981
2970,0.915
2971,0.959
2972,0.982
2973,0.991
2974,0.804
2975,0.969
2976,0.981
2977,0.928
2978,0.912
2979,0.935
2980,0.945
2981,0.918
2982,0.864
2983,0.976
2984,0.996
2985,0.979
2986,0.822
2987,0.973
2988,0.98
2989,0.945
2990,0.942
2991,0.921
2992,0.982
2993,0.986
2994,0.606
2995,0.987
2996,0.993
2997,0.906
2998,0.952
2999,0.856
3000,0.931
3001,0.944
3002,0.939
3003,0.964
3004,0.957
3005,0.987
3006,0.926
3007,0.463
3008,0.955
3009,0.947
3010,0.931
3011,0.734
3012,0.985
3013,0.977
3014,0.935
3015,0.991
3016,0.991
3017,0.895
3018,0.978
3019,0.987
3020,0.982
3021,0.99
3022,0.944
3023,0.968
3024,0.942
3025,0.969
3026,0.994
3027,0.99
3028,0.966
3029,0.886
3030,0.995
3031,0.987
3032,0.931
3033,0.991
3034,0.989
3035,0.988
3036,0.972
3037,0.981
3038,0.967
3039,0.946
3040,0.88
3041,0.998
3042,0.944
3043,0.929
3044,0.985
3045,0.443
3046,0.987
3047,0.924
3048,0.996
3049,0.864
3050,0.985
3051,0.833
3052,0.976
3053,0.965
3054,0.933
3055,1.0
3056,0.959
3057,0.988
3058,0.977
3059,0.965
3060,0.962
3061,0.899
3062,0.732
3063,0.84
3064,0.826
3065,0.987
3066,0.975
3067,0.993
3068,0.883
3069,0.997
3070,0.979
3071,0.983
3072,0.993
3073,0.92
3074,0.9
3075,0.967
3076,0.944
3077,0.982
3078,0.922
3079,0.979
3080,0.992
3081,0.989
3082,0.987
3083,0.997
3084,0.949
3085,0.961
3086,0.963
3087,0.969
3088,0.994
3089,0.986
3090,0.915
3091,0.992
3092,0.974
3093,0.982
3094,0.997
3095,0.91
3096,0.957
3097,0.974
3098,0.908
3099,0.858
3100,0.886
3101,0.962
3102,0.772
3103,0.992
3104,0.943
3105,0.98
3106,0.961
3107,0.983
3108,0.973
3109,0.956
3110,0.881
3111,0.953
3112,0.927
3113,0.984
3114,0.948
3115,0.998
3116,0.981
3117,0.899
3118,0.985
3119,0.986
3120,0.995
3121,0.918
3122,0.987
3123,0.926
3124,0.961
3125,0.993
3126,0.948
3127,0.851
3128,0.74
3129,0.972
3130,0.849
3131,0.917
3132,0.98
3133,0.99
3134,0.859
3135,0.976
3136,0.96
3137,0.882
3138,0.993
3139,0.97
3140,0.957
3141,0.913
3142,0.973
3143,0.956
3144,0.557
3145,0.922
3146,0.939
3147,0.919
3148,0.972
3149,0.926
3150,0.978
3151,0.994
3152,0.985
3153,0.945
3154,0.958
3155,0.998
3156,0.968
3157,0.532
3158,0.974
3159,0.984
3160,0.922
3161,0.978
3162,0.951
3163,0.876
3164,0.964
3165,0.939
3166,0.657
3167,0.971
3168,0.999
3169,0.935
3170,0.903
3171,0.866
3172,0.913
3173,0.901
3174,0.988
3175,0.878
3176,0.834
3177,0.954
3178,0.879
3179,0.953
3180,0.977
3181,0.948
3182,0.885
3183,0.936
3184,0.987
3185,0.703
3186,0.995
3187,0.991
3188,0.883
3189,0.552
3190,0.876
3191,0.963
3192,0.949
3193,0.987
3194,0.989
3195,0.913
3196,0.976
3197,0.791
3198,0.997
3199,0.975
3200,0.904
3201,0.966
3202,0.953
3203,0.996
3204,0.934
3205,0.968
3206,0.949
3207,0.911
3208,0.951
3209,0.968
3210,0.965
3211,0.979
3212,0.844
3213,0.956
3214,0.991
3215,0.942
3216,0.997
3217,0.945
3218,0.983
3219,0.95
3220,0.932
3221,0.992
3222,0.74
3223,0.97
3224,0.987
3225,0.933
3226,0.982
3227,0.964
3228,0.953
3229,0.871
3230,0.998
3231,0.407
3232,0.864
3233,0.857
3234,0.717
3235,0.959
3236,0.977
3237,0.978
3238,0.982
3239,0.973
3240,0.999
3241,0.732
3242,0.967
3243,0.75
3244,0.967
3245,0.915
3246,0.897
3247,0.994
3248,0.989
3249,0.982
3250,0.97
3251,0.952
3252,0.98
3253,0.986
3254,0.974
3255,0.784
3256,0.917
3257,0.988
3258,0.898
3259,0.772
3260,0.958
3261,0.983
3262,0.989
3263,0.652
3264,0.978
3265,0.992
3266,0.975
3267,0.989
3268,0.866
3269,0.956
3270,0.983
3271,0.948
3272,0.952
3273,0.986
3274,0.97
3275,0.98
3276,0.998
3277,0.99
3278,0.949
3279,0.829
3280,0.989
3281,0.984
3282,0.916
3283,0.901
3284,0.985
3285,0.958
3286,0.992
3287,0.994
3288,0.982
3289,0.821
3290,0.967
3291,0.956
3292,0.994
3293,0.96
3294,0.977
3295,0.948
3296,0.953
3297,0.99
3298,0.979
3299,0.991
3300,0.943
3301,0.971
3302,0.959
3303,0.973
3304,0.979
3305,0.947
3306,0.93
3307,0.991
3308,0.989
3309,0.998
3310,0.93
3311,0.988
3312,0.93
3313,0.989
3314,0.99
3315,0.987
3316,0.951
3317,0.955
3318,0.969
3319,0.958
3320,0.964
3321,0.98
3322,0.962
3323,0.865
3324,0.948
3325,0.943
3326,0.991
3327,0.977
3328,0.969
3329,0.931
3330,0.996
3331,0.957
3332,0.961
3333,0.963
3334,0.992
3335,0.93
3336,0.285
3337,0.937
3338,0.763
3339,0.97
3340,0.89
3341,0.974
3342,0.977
3343,0.986
3344,0.887
3345,0.991
3346,0.997
3347,0.955
3348,0.914
3349,0.953
3350,0.842
3351,0.969
3352,0.995
3353,0.926
3354,0.929
3355,0.998
3356,0.952
3357,0.936
3358,0.994
3359,0.937
3360,0.971
3361,0.992
3362,0.914
3363,0.979
3364,0.991
3365,0.977
3366,0.997
3367,0.994
3368,0.925
3369,0.991
3370,0.962
3371,0.993
3372,0.978
3373,0.994
3374,0.956
3375,0.992
3376,0.984
3377,0.995
3378,0.98
3379,0.957
3380,0.989
3381,0.97
3382,0.925
3383,0.984
3384,0.712
3385,0.989
3386,0.974
3387,0.867
3388,0.906
3389,0.985
3390,0.963
3391,0.941
3392,0.803
3393,0.978
3394,0.983
3395,0.988
3396,0.909
3397,0.977
3398,0.913
3399,0.669
3400,0.976
3401,0.915
3402,0.838
3403,0.887
3404,0.975
3405,0.737
3406,0.945
3407,0.994
3408,0.962
3409,0.853
3410,0.91
3411,0.964
3412,0.978
3413,0.976
3414,0.938
3415,0.892
3416,0.953
3417,0.973
3418,0.97
3419,0.985
3420,0.996
3421,0.996
3422,0.925
3423,0.956
3424,0.968
3425,0.842
3426,0.981
3427,0.988
3428,0.952
3429,0.551
3430,0.943
3431,0.891
3432,0.982
3433,0.985
3434,0.965
3435,0.98
3436,0.973
3437,0.986
3438,0.979
3439,0.955
3440,0.735
3441,0.977
3442,0.98
3443,0.85
3444,0.942
3445,0.652
3446,0.936
3447,0.961
3448,0.889
3449,0.976
3450,0.945
3451,0.989
3452,0.902
3453,0.996
3454,0.55
3455,0.985
3456,0.917
3457,0.936
3458,0.974
3459,0.968
3460,0.869
3461,0.999
3462,0.989
3463,0.984
3464,0.924
3465,0.979
3466,0.874
3467,0.974
3468,0.954
3469,0.957
3470,0.984
3471,0.945
3472,0.918
3473,0.957
3474,0.984
3475,0.981
3476,0.915
3477,0.85
3478,0.867
3479,0.917
3480,0.958
3481,0.992
3482,0.937
3483,0.935
3484,0.998
3485,0.751
3486,0.995
3487,0.62
3488,0.949
3489,0.972
3490,0.996
3491,0.755
3492,0.971
3493,0.976
3494,0.95
3495,0.939
3496,0.96
3497,0.968
3498,0.993
3499,0.929
3500,0.992
3501,0.944
3502,0.991
3503,0.972
3504,0.994
3505,0.964
3506,0.885
3507,0.869
3508,0.973
3509,0.949
3510,0.98
3511,0.823
3512,0.886
3513,0.989
3514,0.713
3515,0.819
3516,0.88
3517,0.943
3518,0.983
3519,1.0
3520,0.626
3521,0.994
3522,0.983
3523,0.931
3524,0.668
3525,0.968
3526,0.962
3527,0.928
3528,0.946
3529,0.747
3530,0.976
3531,0.991
3532,0.955
3533,0.966
3534,0.98
3535,0.944
3536,0.909
3537,0.969
3538,0.963
3539,0.995
3540,0.982
3541,0.926
3542,0.843
3543,0.965
3544,0.965
3545,0.946
3546,0.988
3547,0.962
3548,0.771
3549,0.98
3550,0.618
3551,0.872
3552,0.939
3553,0.987
3554,0.98
3555,0.974
3556,0.945
3557,0.987
3558,0.949
3559,0.971
3560,0.907
3561,0.653
3562,0.888
3563,0.993
3564,0.962
3565,0.934
3566,0.946
3567,0.982
3568,0.742
3569,0.956
3570,0.989
3571,0.886
3572,0.95
3573,0.96
3574,0.923
3575,0.982
3576,0.997
3577,0.91
3578,0.998
3579,0.984
3580,0.977
3581,0.986
3582,0.939
3583,0.467
3584,0.991
3585,0.987
3586,0.749
3587,0.945
3588,0.969
3589,0.855
3590,0.958
3591,0.804
3592,0.616
3593,0.973
3594,0.976
3595,0.937
3596,0.996
3597,0.973
3598,0.896
3599,0.966
3600,0.988
3601,0.988
3602,0.73
3603,0.922
3604,0.892
3605,0.945
3606,0.992
3607,0.953
3608,0.893
3609,0.949
3610,0.976
3611,0.981
3612,0.964
3613,0.974
3614,0.874
3615,0.976
3616,0.679
3617,0.965
3618,0.988
3619,0.863
3620,0.998
3621,0.884
3622,0.99
3623,0.928
3624,0.992
3625,0.883
3626,0.955
3627,0.967
3628,0.99
3629,0.887
3630,0.984
3631,0.983
3632,0.974
3633,0.957
3634,0.955
3635,0.655
3636,0.948
3637,0.986
3638,0.994
3639,0.873
3640,1.0
3641,0.946
3642,0.714
3643,0.89
3644,0.974
3645,0.981
3646,0.656
3647,0.966
3648,0.978
3649,0.978
3650,0.886
3651,0.815
3652,0.985
3653,0.769
3654,0.989
3655,0.904
3656,0.999
3657,0.927
3658,0.955
3659,0.97
3660,0.868
3661,0.881
3662,0.876
3663,0.92
3664,0.945
3665,0.825
3666,0.933
3667,0.974
3668,0.959
3669,0.889
3670,0.992
3671,0.995
3672,0.944
3673,0.891
3674,0.944
3675,0.96
3676,0.948
3677,0.936
3678,0.942
3679,0.983
3680,0.89
3681,0.983
3682,0.949
3683,0.994
3684,0.862
3685,0.993
3686,0.941
3687,0.944
3688,0.983
3689,0.942
3690,0.963
3691,0.983
3692,0.965
3693,0.795
3694,0.956
3695,0.989
3696,0.978
3697,0.986
3698,0.973
3699,0.978
3700,0.969
3701,0.985
3702,0.921
3703,0.958
3704,0.987
3705,0.954
3706,0.934
3707,0.991
3708,0.988
3709,0.941
3710,0.945
3711,0.922
3712,0.995
3713,0.826
3714,0.959
3715,0.899
3716,0.949
3717,0.998
3718,0.957
3719,0.969
3720,0.999
3721,0.768
3722,0.945
3723,0.9
3724,0.982
3725,0.992
3726,0.884
3727,0.991
3728,0.915
3729,0.994
3730,0.881
3731,0.885
3732,0.973
3733,0.983
3734,0.963
3735,0.938
3736,0.931
3737,0.979
3738,0.888
3739,0.944
3740,0.969
3741,0.744
3742,0.962
3743,0.971
3744,0.985
3745,0.997
3746,0.991
3747,0.929
3748,0.979
3749,0.964
3750,0.989
3751,0.997
3752,0.966
3753,0.99
3754,0.986
3755,0.703
3756,0.985
3757,0.946
3758,0.763
3759,0.986
3760,0.975
3761,0.98
3762,0.949
3763,0.808
3764,0.909
3765,0.6
3766,0.97
3767,0.953
3768,0.925
3769,0.963
3770,0.951
3771,0.854
3772,0.988
3773,0.97
3774,0.937
3775,0.991
3776,0.859
3777,0.867
3778,0.95
3779,0.964
3780,0.961
3781,0.937
3782,0.968
3783,0.837
3784,0.993
3785,0.623
3786,0.981
3787,0.927
3788,0.908
3789,0.863
3790,0.975
3791,0.899
3792,0.965
3793,0.978
3794,0.973
3795,0.983
3796,0.879
3797,0.986
3798,0.933
3799,0.938
3800,0.899
3801,0.98
3802,0.958
3803,0.995
3804,0.926
3805,0.961
3806,0.995
3807,0.919
3808,0.869
3809,0.963
3810,0.836
3811,0.987
3812,0.975
3813,0.985
3814,0.967
3815,0.985
3816,0.973
3817,0.972
3818,0.97
3819,0.922
3820,0.989
3821,0.942
3822,0.978
3823,0.99
3824,0.885
3825,0.946
3826,0.996
3827,0.848
3828,0.98
3829,0.991
3830,0.933
3831,0.872
3832,0.967
3833,0.971
3834,0.978
3835,0.979
3836,0.82
3837,0.961
3838,0.967
3839,0.61
3840,0.973
3841,0.964
3842,0.922
3843,0.984
3844,0.939
3845,0.996
3846,0.894
3847,0.937
3848,0.989
3849,0.99
3850,0.964
3851,0.959
3852,0.866
3853,0.869
3854,0.983
3855,0.899
3856,0.801
3857,0.887
3858,0.951
3859,0.989
3860,0.984
3861,0.98
3862,0.981
3863,0.967
3864,0.854
3865,0.983
3866,0.961
3867,0.917
3868,0.966
3869,0.935
3870,0.983
3871,0.985
3872,0.987
3873,0.957
3874,0.993
3875,0.937
3876,0.981
3877,0.956
3878,0.97
3879,0.993
3880,0.989
3881,0.964
3882,0.725
3883,0.869
3884,0.977
3885,0.964
3886,0.987
3887,0.992
3888,0.869
3889,0.963
3890,0.946
3891,0.969
3892,0.917
3893,0.931
3894,0.936
3895,0.736
3896,0.985
3897,0.963
3898,0.957
3899,0.951
3900,0.993
3901,0.997
3902,0.922
3903,0.953
3904,0.987
3905,0.971
3906,0.979
3907,0.95
3908,0.944
3909,0.788
3910,0.989
3911,0.971
3912,0.891
3913,0.968
3914,0.927
3915,0.421
3916,0.985
3917,0.947
3918,0.973
3919,0.961
3920,0.861
3921,0.847
3922,0.926
3923,0.996
3924,0.853
3925,0.993
3926,0.904
3927,0.974
3928,0.946
3929,0.925
3930,0.963
3931,0.985
3932,0.995
3933,0.905
3934,0.928
3935,0.797
3936,0.984
3937,0.99
3938,0.977
3939,0.98
3940,0.972
3941,0.932
3942,0.932
3943,0.997
3944,0.983
3945,0.943
3946,0.985
3947,0.977
3948,0.968
3949,0.946
3950,0.983
3951,0.991
3952,0.965
3953,0.905
3954,0.97
3955,0.976
3956,0.961
3957,0.965
3958,0.986
3959,0.932
3960,0.965
3961,0.94
3962,0.939
3963,0.965
3964,0.99
3965,0.993
3966,0.761
3967,0.969
3968,0.993
3969,0.935
3970,0.638
3971,0.983
3972,0.961
3973,0.958
3974,0.965
3975,1.0
3976,0.96
3977,0.942
3978,0.997
3979,0.989
3980,0.909
3981,0.884
3982,0.972
3983,0.954
3984,0.999
3985,0.883
3986,0.9
3987,0.952
3988,0.979
3989,0.944
3990,0.994
3991,0.956
3992,0.979
3993,0.834
3994,0.986
3995,0.903
3996,0.914
3997,0.817
3998,0.987
3999,0.923
4000,0.968
4001,0.974
4002,0.82
4003,0.982
4004,0.665
4005,0.831
4006,0.961
4007,0.884
4008,0.994
4009,0.986
4010,0.952
4011,0.956
4012,0.958
4013,0.98
4014,0.977
4015,0.867
4016,0.967
4017,0.953
4018,0.988
4019,0.953
4020,0.841
4021,0.983
4022,0.961
4023,0.299
4024,0.971
4025,0.924
4026,0.938
4027,0.976
4028,0.956
4029,0.957
4030,0.966
4031,0.971
4032,0.891
4033,0.901
4034,0.992
4035,0.906
4036,0.983
4037,0.971
4038,0.99
4039,1.0
4040,0.949
4041,0.919
4042,0.988
4043,0.989
4044,0.973
4045,0.97
4046,0.9
4047,0.835
4048,0.855
4049,0.988
4050,0.99
4051,0.976
4052,0.971
4053,0.974
4054,0.98
4055,0.966
4056,0.903
4057,0.97
4058,0.986
4059,0.981
4060,0.684
4061,0.683
4062,0.965
4063,0.936
4064,0.969
4065,0.96
4066,0.917
4067,0.953
4068,0.994
4069,0.89
4070,0.949
4071,0.932
4072,0.96
4073,0.96
4074,0.978
4075,0.962
4076,0.982
4077,0.947
4078,0.864
4079,0.984
4080,0.973
4081,0.992
4082,0.929
4083,0.96
4084,0.933
4085,0.979
4086,0.946
4087,0.993
4088,0.975
4089,0.947
4090,0.972
4091,0.925
4092,0.999
4093,0.961
4094,0.835
4095,0.956
4096,0.975
4097,0.988
4098,0.972
4099,0.993
4100,0.968
4101,0.974
4102,0.957
4103,0.974
4104,0.896
4105,0.93
4106,0.975
4107,0.983
4108,0.902
4109,0.936
4110,0.986
4111,0.987
4112,0.959
4113,0.701
4114,0.973
4115,0.491
4116,0.912
4117,0.972
4118,0.994
4119,0.955
4120,0.979
4121,0.977
4122,0.881
4123,0.985
4124,0.968
4125,0.948
4126,0.989
4127,0.991
4128,0.998
4129,0.827
4130,0.952
4131,0.978
4132,0.935
4133,0.977
4134,0.978
4135,0.963
4136,0.924
4137,0.96
4138,0.912
4139,0.897
