Y,F2,F24,F16,F4,F22,F10,F7,F19,F6,F5,F17
1,3546,32818,198702,45,126662,139068,295086,120494,1000,120307,121005
1,2051,14811,122110,34,126524,137960,142485,119703,1000,120228,120810
1,3906,32816,121648,36,128670,138223,315517,119703,1000,120064,120763
1,93181,88229,119750,49,126427,128163,130186,119034,2000,118759,119106
1,46122,29486,306336,43,129108,128326,130942,118832,3000,121433,121781
1,70315,51370,122592,41,127293,128326,303218,118832,2000,119132,119480
1,23261,89228,150779,42,129155,138223,142996,119703,1000,120141,120838
1,7844,49654,150447,38,127138,138325,295086,119703,3000,121841,122539
1,25299,51730,315364,45,126940,138325,333172,119703,1000,120429,121127
0,18248,43754,121648,31,127834,138384,315517,119703,32000,120064,120763
0,54655,322266,121648,43,127441,138050,315517,119703,8000,120064,120763
1,4988,35410,137428,44,128746,138341,143022,119703,3000,121177,121875
1,4761,44177,119777,46,129212,129090,303218,119933,8000,118779,119126
1,25724,89749,128683,44,127280,138341,143265,119703,2000,120668,121366
1,2942,55041,238156,40,127580,128887,130723,119758,1000,119785,120133
1,15682,51514,164437,36,131012,138050,317393,119703,2000,130647,131345
1,24934,49374,186993,32,130216,128025,131305,92132,6000,120282,120630
1,1286,48545,121648,36,127530,137960,315517,119703,2000,120064,120763
1,18348,37627,119750,43,126427,127935,32020,118806,2000,118751,119100
1,5174,89228,233318,41,132234,138211,143022,119954,1000,122241,122939
1,48975,33232,289411,45,126662,138168,295086,119911,2000,119788,120485
1,1792,56010,141164,46,127843,137960,143241,119703,14000,127537,128235
1,2631,14811,121648,36,132092,138298,315517,119703,1000,120528,121226
1,5247,27362,137428,45,128218,138341,143022,119703,1000,120578,121276
1,15478,47997,282659,37,126494,128256,305094,119127,4000,119953,282009
1,17009,89957,314350,43,128607,138341,142929,119703,13000,120267,120965
1,4657,82356,119777,37,127405,128342,303218,118832,2000,119150,119499
1,13814,27414,303786,43,127015,138298,142996,119703,3000,124810,125509
1,8557,89055,172107,35,128574,138384,142803,119703,1000,121706,122404
1,2323,65112,304701,42,127772,127961,16972,118832,2000,129102,129451
1,807,10828,306572,33,127801,138298,29271,119703,12000,129973,130672
1,8802,40578,148911,40,128439,128299,130723,118832,1000,119296,119643
1,6769,44925,258506,41,15274,127968,19024,118832,2000,126560,126908
1,4518,84215,119777,49,127430,128051,303218,118832,1000,119193,119542
1,1067,40043,122104,41,129342,138341,142961,119703,1000,120106,120803
1,7066,13205,152929,32,129297,137960,143022,119703,8000,122101,122799
1,53067,34424,140769,44,126602,128051,130937,118832,1000,121685,122033
1,15936,54124,148985,45,126869,128326,303218,118832,1000,119657,120005
1,60997,29429,119784,34,126433,127926,130186,118797,4000,118759,119106
1,17853,24799,172536,47,126952,128224,16972,118832,1000,122467,122815
1,3262,45060,122002,44,127549,138325,315517,119703,1000,120003,120701
1,101155,42058,121989,42,126866,137974,142485,119717,2000,119715,182173
1,1329,116103,125374,42,127459,127961,130752,118832,11000,119325,119672
1,6058,91178,122190,34,130627,138411,315517,119703,11000,120064,120763
1,60158,83722,160690,40,150765,141784,315517,123527,1000,119650,120347
1,2239,24838,137221,42,126427,128670,131483,119541,1000,120065,120413
1,17344,43919,134586,38,127241,128385,303218,118832,1000,119132,119480
1,3285,49076,176316,42,126602,128051,282787,118832,1000,120970,121318
1,52393,88316,121648,45,128444,137901,315517,119644,37000,119650,120347
1,19989,88496,121796,36,127149,138325,142485,119703,2000,119797,120496
1,3155,41435,312865,38,127078,138298,143022,119703,1000,122533,123231
1,4030,35870,128319,49,128218,138341,143022,119703,1000,126320,127018
1,2036,54946,126981,39,126540,138083,44319,119826,4000,120312,121010
1,895,52344,308799,37,127149,138325,146514,119703,1000,125414,126112
1,25644,16585,122527,43,127476,138341,315517,119703,1000,120528,121226
1,5686,118118,128048,42,127304,138444,143360,119703,1000,126049,126747
1,25809,49388,125982,39,126561,138005,44319,119748,2000,119642,120341
1,32475,49839,119777,39,126869,128326,303218,118832,2000,119193,119542
1,15861,28208,124066,42,128943,138223,143693,119703,1000,124592,125291
1,7355,43662,151176,44,133274,128299,130662,118832,1000,119235,119582
1,23140,53067,139821,33,127685,128290,130773,119161,1000,120929,121277
1,17870,26986,241504,35,128518,128445,32092,118832,1000,123955,124303
1,7825,88476,120627,37,127067,128326,282787,118832,1000,118917,119264
1,58525,35638,190722,44,126540,137915,44319,119658,5000,120312,121010
1,7972,84732,121648,46,129159,138050,315517,119703,3000,119650,120347
1,15497,49400,284530,40,126565,138255,317393,119998,1000,120824,283230
1,1117,25815,154913,38,126998,138325,143051,119703,8000,120196,120893
1,1858,9998,119777,41,127063,128342,303218,118832,1000,119193,119542
1,34844,43954,292790,38,126869,128177,303218,118758,1000,119193,119542
1,5735,10121,119777,53,133274,128299,303218,118832,1000,119193,119542
1,18250,84729,163744,45,127366,138384,143051,119703,1000,120491,121189
1,7338,29870,274973,37,131221,127953,132071,5981,1000,129070,129418
1,7029,36123,119777,38,129234,128326,303218,118832,1000,119657,120005
0,4607,52477,242854,37,128932,128326,303218,118832,1000,118779,119126
1,7565,89986,131957,42,127482,128326,303218,118832,1000,119657,120005
1,61080,42191,221837,37,128917,128445,130937,118832,12000,120722,121070
0,249,44635,119777,45,14653,128342,303218,118832,1000,119193,119542
1,7628,43954,119777,30,128932,128326,303218,118832,1000,118779,119126
1,17469,25580,196041,58,134686,128051,136435,118832,1000,127011,127359
1,7588,50019,176377,47,127487,138050,315517,119703,1000,119650,120347
1,3145,288529,234580,43,133069,138223,143022,119703,1000,122057,122755
1,7406,49469,121648,40,127516,138384,315517,119703,2000,120064,120763
1,21101,45561,123316,43,126490,128106,32020,118977,1000,118751,119100
1,5387,67999,119777,33,130556,128412,303218,118832,3000,118779,119126
1,807,52440,133876,42,127057,138298,143051,119703,2000,120196,120893
1,228,52477,119777,43,127295,128385,303218,118832,1000,118779,119126
1,4329,82671,122117,40,127063,129090,303218,119933,5000,119193,119542
1,94042,90977,142264,42,127858,138039,143693,119644,1000,120838,121535
1,4657,17113,183825,44,127801,138298,315517,119703,4000,119650,120347
1,54693,29844,121621,40,126498,137875,44319,119618,3000,119622,120321
1,2288,89518,120830,36,286242,128412,131259,118832,2000,119832,120179
1,46167,25328,176357,40,13223,128326,303218,118832,1000,119657,120005
1,19754,32233,142990,34,127685,132532,130773,123403,1000,120010,120358
1,56639,51507,124061,42,126498,138078,44319,119821,19000,119622,120321
1,17751,88450,126999,38,128533,128299,130697,118832,1000,119763,120111
1,3856,53225,119777,44,128473,128224,303218,118832,1000,119193,119542
0,3909,53774,121648,44,127142,138384,315517,119703,1000,120064,120763
1,30506,43653,200320,39,127250,129369,131003,120241,1000,119576,119923
1,16834,35519,313312,33,128533,128299,130697,118832,1000,121520,121868
1,5122,84264,303786,39,127015,138298,142996,119703,22000,124810,125509
1,77965,61820,119784,39,126433,128075,130186,118851,2000,118759,119106
1,3837,53887,121648,46,127023,138223,315517,119703,3000,120064,120763
1,5942,24490,127674,43,126540,137928,44391,119671,1000,121067,121765
1,5238,51230,305588,45,127007,128299,130723,118832,1000,120879,121227
1,4533,90906,121648,46,129171,138223,315517,119703,1000,120064,120763
1,4060,41068,121648,35,127684,138444,315517,119703,1000,120064,120763
1,4733,42385,251775,43,134421,128299,130723,118832,1000,119296,119643
1,7543,48617,119777,37,129100,128224,303218,118832,2000,119193,119542
1,71226,31033,172107,39,130503,138384,142803,119703,1000,120061,120760
1,6472,12990,119777,34,127405,128342,303218,118832,4000,119193,119542
1,3638,10109,120165,40,128575,129596,130594,120467,1000,119167,119514
0,4003,103754,244725,38,130632,138341,315517,119703,1000,119650,120347
1,6234,54967,308270,46,126877,136101,130942,118832,5000,125759,126107
1,801,9836,304701,44,129133,128412,16972,118832,1000,129102,129451
1,4393,88595,302007,44,128896,128342,130723,118832,4000,119296,119643
1,4121,14811,121648,45,127612,138050,315517,119703,2000,120064,120763
1,49790,50004,128180,46,127295,128025,130752,92132,1000,119325,119672
1,20139,50790,190826,40,132377,138325,146514,119703,2000,123873,124571
1,23645,48846,121655,42,126532,138083,142485,119826,1000,119630,120327
1,23159,50013,141692,41,127756,138289,143072,120032,2000,121800,122498
1,7747,89435,122548,40,127243,138039,317393,119644,1000,120018,120716
1,1909,42284,125622,42,132298,128299,130937,118832,2000,119510,119857
1,70280,89157,129480,42,127112,138325,143051,119703,1000,120196,120893
1,14225,45783,179637,41,127935,127978,32020,118849,1000,120650,120999
1,81637,52109,122699,36,127541,128990,303218,119861,1000,118779,119126
1,77959,13812,313356,53,127911,129090,303218,119933,1000,118779,119126
1,49460,85097,273148,43,131764,138050,142996,119703,145000,120141,120838
1,1921,13812,119777,41,127063,128342,303218,118832,2000,118779,119126
1,3262,11144,121648,40,127549,138325,315517,119703,10000,120064,120763
1,3299,36460,122195,47,284149,128224,131394,118832,2000,119967,120314
1,8077,36493,122560,42,127241,128385,130504,118832,2000,119190,119539
1,58470,24097,133565,38,126490,128084,32020,118955,1000,119441,119789
1,3369,38577,121648,41,130367,138341,315517,119703,1000,120064,120763
1,13886,85214,314350,46,128574,138384,142929,119703,7000,120267,120965
1,5247,86037,137428,41,128218,138341,143022,119703,1000,120578,121276
1,3766,11389,135650,37,128608,128299,130937,118832,1000,119510,119857
1,4951,26386,313493,47,127007,128299,130723,118832,5000,120879,121227
1,3774,34234,126999,42,127519,127968,130697,118832,6000,119763,120111
1,276,52078,244725,37,127023,138223,315517,119703,3000,119650,120347
1,15052,14825,122527,40,130627,138411,315517,119703,1000,120528,121226
1,46825,29535,166773,38,126540,137938,44319,119671,1000,120312,121010
0,41832,89738,219882,48,126937,138314,27728,120057,1000,131305,132003
1,46850,29874,311852,22,127359,127989,32092,118860,1000,119684,120032
1,122290,28979,242854,41,130822,128224,303218,118832,30000,119193,119542
1,15955,44953,140107,44,126940,138325,315517,119703,1000,122434,123132
1,17751,89376,271277,40,128533,128299,130697,118832,1000,119270,119617
1,70204,90023,204743,44,28215,127968,130697,118832,3000,119763,120111
1,7238,89911,225222,42,129100,128224,303218,118832,1000,119193,119542
1,5527,85008,122187,41,132003,128342,320873,118832,22000,119558,119906
1,16959,120981,122190,28,127121,137960,315517,119703,3000,120064,120763
1,6064,23802,308275,30,128866,128445,130630,118832,4000,119203,308245
1,16672,51944,133995,40,126469,128181,32020,119052,1000,119441,119789
1,16724,45403,307737,47,128674,139133,143302,120876,11000,120447,121144
1,5754,41876,121648,42,133345,138341,315517,119703,2000,120064,120763
1,7087,121985,119777,42,132393,128385,303218,118832,1000,119657,120005
0,51132,30428,153230,35,126964,138122,142485,119668,1000,119715,182173
1,6916,70244,122836,36,128943,138039,143693,119644,7000,120838,121535
1,5936,26049,310141,42,128938,138325,143241,119703,1000,120386,121083
1,807,52744,133876,43,127801,138341,143051,119703,1000,120196,120893
1,1461,10056,119777,39,129271,128342,303218,118832,5000,119193,119542
1,30506,12990,134092,33,127250,129369,131003,120241,1000,119576,119923
1,64424,48843,121655,41,126504,137928,142485,119671,6000,119630,120327
1,4968,42385,238606,29,127460,128342,130723,118832,4000,119699,120047
1,18231,37431,128180,45,133565,128385,130752,118832,1000,119325,119672
1,51777,47102,134655,45,127741,139068,317393,120494,5000,120824,283230
1,2855,90915,121648,45,14724,139089,315517,120804,1000,119650,120347
1,311269,87573,119757,39,126557,128181,130186,119052,3000,118759,119106
1,49114,15030,161588,35,126927,169715,130752,119083,13000,121825,122173
0,71252,27961,122527,50,127024,138384,315517,119703,9000,120528,121226
1,15453,24851,133141,30,130848,128342,303218,118832,1000,120822,121170
1,157682,37431,267784,44,129563,131012,130630,121735,6000,120800,121149
1,7034,25935,119777,38,127730,128299,303218,118832,1000,119193,119542
1,3954,28980,131153,42,126494,127943,305094,118814,2000,119147,119495
1,50506,23491,120048,40,126427,128079,32020,118950,1000,118751,119100
1,17751,88462,126999,41,128533,128299,130697,118832,10000,119763,120111
1,5533,50012,121648,32,126822,138024,315517,93003,1000,119650,120347
0,71208,29887,121648,45,132464,138384,315517,119703,2000,120064,120763
1,2559,84971,119777,38,127405,128342,303218,118832,37000,118779,119126
1,30552,65069,119777,40,127691,128342,303218,118832,1000,118779,119126
1,19660,52277,242854,38,127030,128412,303218,118832,1000,119657,120005
1,215,110989,242854,50,126963,128412,303218,118832,1000,119657,120005
0,14848,49504,121648,31,126964,138341,315517,119703,2000,119650,120347
1,4537,52123,242854,48,127332,128299,303218,118832,2000,118779,119126
1,17750,88885,121648,35,130893,138223,315517,119703,1000,120064,120763
1,47895,45661,121697,47,126515,137952,142485,6852,1000,119630,120327
1,20412,89789,306928,54,127255,128051,131259,118832,1000,121645,121994
1,3766,27555,135650,48,128608,128299,130937,118832,1000,119510,119857
1,6084,40698,283185,42,128990,138411,333172,119703,3000,120521,121219
1,7538,41407,242854,31,133274,128342,303218,118832,2000,119193,119542
1,4603,50340,133876,38,127612,139089,142485,120804,1000,119772,120470
1,781,17113,121648,32,129342,138298,315517,119703,1000,120064,120763
1,5059,28554,313033,40,127251,138886,143022,120629,1000,120656,121354
1,46141,25813,308207,40,129179,138325,143241,119703,2000,122731,123430
1,25340,24981,150856,35,127142,138384,315517,119703,58000,120528,121226
1,16875,26136,314350,37,128990,138411,142929,119703,5000,120074,309466
1,4681,44061,134567,38,128590,128224,131394,118832,1000,121464,121812
1,3299,36864,122195,33,128590,128224,131394,118832,1000,119967,120314
1,70543,48854,121655,40,126532,137909,142485,119652,2000,119630,120327
1,20378,14811,121796,41,133798,138298,142485,119703,1000,119797,120496
1,5427,14541,119777,34,128542,128342,303218,118832,1000,119193,119542
1,906,13802,304494,39,16195,127902,130752,118773,1000,119325,119672
1,3920,88859,122527,40,128607,138341,315517,119703,4000,120528,121226
1,17282,37248,129623,45,127374,128299,130630,118832,2000,119203,308245
1,7972,91129,122190,40,129159,138050,315517,119703,2000,120064,120763
0,7721,40719,134315,43,127243,138572,317393,120315,1000,120739,121437
1,28271,44513,132090,38,131638,128462,303218,119186,1000,119657,120005
1,1504,42406,130902,42,127453,138341,143022,119703,8000,120578,121276
0,2979,53586,121648,38,127815,138341,315517,119703,2000,119650,120347
1,25655,26327,154017,42,126940,138325,143241,119703,2000,120386,121083
1,4949,82893,121360,40,128037,128290,130594,119161,1000,119167,119514
1,1056,88229,202549,40,127438,129596,130697,120467,2000,119763,120111
1,2783,88258,268877,46,126850,128290,130723,119161,1000,121217,121565
1,8727,33058,119925,45,137379,128299,130186,118832,1000,118926,119275
1,6370,45920,124406,42,126490,128114,32020,118985,3000,119441,119789
1,7388,83729,232701,53,127030,128412,303218,118832,10000,128654,129003
1,151320,91491,121648,36,127142,138384,315517,119703,26000,119650,120347
1,85797,46776,119784,39,126461,128106,130186,118977,22000,118759,119106
1,56622,53013,119784,46,126427,128079,32020,118950,1000,118751,119100
1,55287,49374,217935,40,126576,128025,131305,92132,1000,123862,124210
1,4529,89336,119777,38,127730,128299,303218,118832,143000,119657,120005
1,7382,44956,119907,40,127730,127902,303218,118773,1000,118779,119126
0,8232,54791,281756,32,128890,138341,142729,119703,1000,120274,120972
1,4054,29119,119777,43,128919,128412,303218,118832,1000,119193,119542
1,37687,47088,119968,44,126557,128602,130186,119473,1000,118759,119106
1,46001,88081,129536,40,127516,138384,143241,119703,1000,127537,128235
1,17630,26386,312868,39,128147,128342,130723,118832,1000,120879,121227
1,2616,11961,171157,42,126494,128169,305094,119040,1000,118819,119167
1,7051,16813,121648,38,128581,138444,315517,119703,1000,120021,120720
0,19869,47929,121648,43,132377,138384,315517,119703,1000,120064,120763
