Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,poly_f2,poly_f24,poly_f2*f24,poly_f2^2,poly_f24^2
1,4292,0,55,122287,1000,131003,1,128326,1,1,131429,122635,1,118832,1,1,127293,1,16815,4292.0,16815.0,18421264.0,72169980.0,282744225.0
1,83952,0,43,119515,16000,130942,1,148798,1,1,255809,119862,1,139669,1,1,129088,1,85065,83952.0,85065.0,7047938304.0,7141376880.0,7236054225.0
1,1484,0,42,122434,1000,315517,1,138341,1,1,124432,123132,1,119703,1,1,129342,1,113256,1484.0,113256.0,2202256.0,168071904.0,12826921536.0
1,5048,0,37,120306,1000,130723,1,128342,1,1,135557,120654,1,118832,1,1,128675,1,35497,5048.0,35497.0,25482304.0,179188856.0,1260037009.0
1,27232,0,31,119132,1000,303218,1,128385,1,1,134586,119480,1,118832,1,1,127241,1,50252,27232.0,50252.0,741581824.0,1368462464.0,2525263504.0
1,5290,0,36,120724,1000,142893,1,138886,1,1,192113,121422,1,120629,1,1,128746,1,85408,5290.0,85408.0,27984100.0,451808320.0,7294526464.0
1,5040,0,42,119785,1000,130723,1,128887,1,1,311162,120133,1,119758,1,1,127180,1,41407,5040.0,41407.0,25401600.0,208691280.0,1714539649.0
1,2895,0,30,129590,1000,142945,1,138218,1,2,132094,130289,1,119961,1,1,126964,1,15900,2895.0,15900.0,8381025.0,46030500.0,252810000.0
1,4003,0,37,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,130632,1,49518,4003.0,49518.0,16024009.0,198220554.0,2452032324.0
1,4773,0,31,120074,1000,142929,1,138298,2,1,208335,309466,1,119703,1,4,126921,1,91486,4773.0,91486.0,22781529.0,436662678.0,8369688196.0
1,2799,0,36,119325,1000,130752,1,128299,1,1,132005,119672,1,118832,1,1,127332,1,43310,2799.0,43310.0,7834401.0,121224690.0,1875756100.0
1,5767,0,44,122322,1000,143360,1,138444,1,1,141235,123020,2,119703,1,1,127453,1,83892,5767.0,83892.0,33258289.0,483805164.0,7037867664.0
1,69107,0,49,118844,1000,130186,1,128299,1,1,145689,180952,1,118832,1,1,126519,1,38908,69107.0,38908.0,4775777449.0,2688815156.0,1513832464.0
1,8534,0,31,119608,1000,131035,1,128385,1,1,120606,119955,1,118832,1,1,127282,1,44513,8534.0,44513.0,72829156.0,379873942.0,1981407169.0
1,109381,0,37,118844,1000,130186,1,130140,1,1,120909,180952,1,121011,1,1,128691,1,84971,109381.0,84971.0,11964203161.0,9294212951.0,7220070841.0
1,26001,0,39,118844,1000,130186,1,127916,1,1,162628,180952,1,118787,1,1,127148,1,29431,26001.0,29431.0,676052001.0,765235431.0,866183761.0
1,25299,0,31,120281,1000,333172,1,138325,1,1,262110,120978,1,119703,1,1,126940,1,35377,25299.0,35377.0,640039401.0,895002723.0,1251532129.0
0,2612,0,42,129102,9000,16972,1,128299,1,1,304701,129451,1,118832,1,1,128959,1,24794,2612.0,24794.0,6822544.0,64761928.0,614742436.0
0,51025,0,34,119193,8000,303218,1,128412,1,1,119777,119542,1,118832,1,1,129075,1,38397,51025.0,38397.0,2603550625.0,1959206925.0,1474329609.0
1,51110,0,44,124604,1000,27728,1,138223,1,1,261252,125302,1,119703,1,1,128670,1,85970,51110.0,85970.0,2612232100.0,4393926700.0,7390840900.0
1,7106,0,46,120528,1000,315517,1,138384,1,1,125668,121226,1,119703,1,1,132464,1,49398,7106.0,49398.0,50495236.0,351022188.0,2440162404.0
1,2616,0,45,119953,2000,305094,1,128169,1,1,269823,282009,1,119040,1,2,126494,1,34886,2616.0,34886.0,6843456.0,91261776.0,1217032996.0
1,3906,0,34,120064,1000,315517,1,138223,1,2,121648,120763,1,119703,1,1,128670,1,49520,3906.0,49520.0,15256836.0,193425120.0,2452230400.0
1,66737,0,32,119441,1000,32020,1,127989,1,1,127808,119789,1,118860,1,1,126469,1,83439,66737.0,83439.0,4453827169.0,5568468543.0,6962066721.0
1,7557,0,33,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,128536,1,83623,7557.0,83623.0,57108249.0,631939011.0,6992806129.0
1,69163,0,38,119715,1000,142485,1,138089,1,1,121759,182173,1,119832,1,1,128044,1,47870,69163.0,47870.0,4783520569.0,3310832810.0,2291536900.0
1,187,0,42,119193,1000,303218,2,128412,1,1,119777,119542,1,118832,1,1,130188,1,51484,187.0,51484.0,34969.0,9627508.0,2650602256.0
0,21051,0,36,120722,2000,130937,1,128299,1,1,168464,121070,1,118832,1,1,132298,1,27555,21051.0,27555.0,443144601.0,580060305.0,759278025.0
1,15534,0,44,120460,1000,131003,1,128051,1,1,134546,120808,1,118832,1,1,128966,1,83153,15534.0,83153.0,241305156.0,1291698702.0,6914421409.0
1,3710,0,38,119193,7000,303218,1,128412,1,1,119777,119542,1,118832,1,1,134778,1,13812,3710.0,13812.0,13764100.0,51242520.0,190771344.0
1,70,0,39,119650,2000,315517,1,138411,1,1,121648,120347,1,119703,1,1,128588,1,48949,70.0,48949.0,4900.0,3426430.0,2396004601.0
1,51803,0,45,120018,1000,317393,1,138039,1,1,122548,120716,2,119644,1,3,127176,1,51080,51803.0,51080.0,2683550809.0,2646097240.0,2609166400.0
1,4579,0,31,129973,2000,29271,1,138223,1,1,306572,130672,1,119703,1,1,129171,1,42709,4579.0,42709.0,20967241.0,195564511.0,1824058681.0
1,8711,0,40,122434,15000,315517,1,138325,1,1,131664,123132,1,119703,1,1,128938,1,45086,8711.0,45086.0,75881521.0,392744146.0,2032747396.0
1,31888,0,28,119622,3000,44319,1,51008,1,3,121628,120321,1,119927,1,1,126504,1,48341,31888.0,48341.0,1016844544.0,1541497808.0,2336852281.0
1,5921,0,33,120196,8000,32092,1,127939,1,1,138211,120544,1,118800,1,1,126490,1,45963,5921.0,45963.0,35058241.0,272146923.0,2112597369.0
1,6295,0,35,118779,4000,303218,1,128342,1,1,242854,119126,1,118832,1,1,126986,1,43720,6295.0,43720.0,39627025.0,275217400.0,1911438400.0
1,7097,0,35,119558,8000,320873,1,128342,1,1,264271,119906,1,118832,1,1,127063,1,45110,7097.0,45110.0,50367409.0,320145670.0,2034912100.0
0,49320,0,41,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,127815,1,17679,49320.0,17679.0,2432462400.0,871928280.0,312547041.0
1,46683,0,45,120824,1000,317393,1,139279,1,1,134655,283230,1,121022,1,1,126565,1,28208,46683.0,28208.0,2179302489.0,1316834064.0,795691264.0
1,17344,0,47,134179,1000,130504,1,128385,1,1,137017,134527,1,118832,1,1,127295,1,87311,17344.0,87311.0,300814336.0,1514321984.0,7623210721.0
0,13831,0,35,120447,1000,143302,1,138050,1,1,128789,121144,1,119703,1,1,129037,1,30500,13831.0,30500.0,191296561.0,421845500.0,930250000.0
1,64771,0,40,118751,2000,32020,1,128079,1,1,143830,119100,1,118950,1,1,126427,1,51745,64771.0,51745.0,4195282441.0,3351575395.0,2677545025.0
1,3771,0,43,119510,1000,130937,1,128299,1,1,312460,119857,1,118832,1,1,126909,1,34868,3771.0,34868.0,14220441.0,131487228.0,1215777424.0
1,16116,0,45,121520,3000,130697,1,128326,1,1,242850,121868,1,118832,1,2,128720,1,54581,16116.0,54581.0,259725456.0,879627396.0,2979085561.0
1,8538,0,37,119190,1000,130504,1,128385,1,1,170236,119539,1,118832,1,1,128503,1,49575,8538.0,49575.0,72897444.0,423271350.0,2457680625.0
1,56700,0,38,122734,1000,142996,1,139089,1,1,124733,123432,1,120804,1,1,127127,1,43282,56700.0,43282.0,3214890000.0,2454089400.0,1873331524.0
1,54299,0,44,128596,2000,130942,1,130342,1,1,133159,128944,1,121213,1,1,127180,1,52219,54299.0,52219.0,2948381401.0,2835439481.0,2726823961.0
0,3131,0,37,120306,1000,130723,1,128342,1,1,129031,120654,1,118832,1,2,128147,1,34373,3131.0,34373.0,9803161.0,107621863.0,1181503129.0
1,55656,0,40,119868,2000,305094,1,129280,1,1,138619,120216,1,120151,1,1,127172,1,50451,55656.0,50451.0,3097590336.0,2807900856.0,2545303401.0
1,55593,0,31,120061,1000,142803,1,138050,1,1,272401,120760,1,119703,1,1,127599,1,90953,55593.0,90953.0,3090581649.0,5056350129.0,8272448209.0
1,8186,0,39,119190,1000,130504,1,128385,1,1,170236,119539,1,118832,1,1,128503,1,13812,8186.0,13812.0,67010596.0,113065032.0,190771344.0
1,4148,0,39,118779,1000,303218,2,128051,1,1,119777,119126,1,118832,1,1,127430,1,48460,4148.0,48460.0,17205904.0,201012080.0,2348371600.0
1,4927,0,39,121370,1000,130723,1,128299,1,1,224996,121718,1,118832,1,1,127007,1,41407,4927.0,41407.0,24275329.0,204012289.0,1714539649.0
1,25011,0,36,119772,1000,142485,1,138024,1,1,121890,120470,1,93003,1,1,126647,1,91660,25011.0,91660.0,625550121.0,2292508260.0,8401555600.0
1,70301,1,35,120267,4000,142929,1,138341,1,1,315364,120965,1,119703,1,1,127057,1,41336,70301.0,41336.0,4942230601.0,2905962136.0,1708664896.0
0,7000,0,38,119650,1000,320873,1,128299,1,1,281314,119998,1,118832,1,1,127332,1,29112,7000.0,29112.0,49000000.0,203784000.0,847508544.0
1,1430,0,45,119325,1000,130752,1,127902,1,1,132005,119672,1,118773,1,1,127730,1,89692,1430.0,89692.0,2044900.0,128259560.0,8044654864.0
1,889,0,40,122516,3000,143558,1,137960,1,1,122701,123215,1,119703,1,1,130835,1,41135,889.0,41135.0,790321.0,36569015.0,1692088225.0
1,4361,0,45,119203,14000,130630,1,128342,1,1,134590,308245,1,118832,1,1,127209,1,36434,4361.0,36434.0,19018321.0,158888674.0,1327436356.0
1,2391,0,34,119558,1000,320873,1,127961,1,1,160993,119906,1,118832,1,1,127050,1,42491,2391.0,42491.0,5716881.0,101595981.0,1805485081.0
1,6065,0,34,119650,3000,320873,1,128412,1,1,281314,119998,1,118832,1,1,128919,1,50416,6065.0,50416.0,36784225.0,305773040.0,2541773056.0
1,14776,1,38,119576,3000,131003,1,128224,1,1,134525,119923,1,118832,1,1,128603,1,83615,14776.0,83615.0,218330176.0,1235495240.0,6991468225.0
1,111973,0,37,119650,1000,315517,1,138298,1,1,244725,120347,1,119703,1,1,127403,1,25808,111973.0,25808.0,12537952729.0,2889799184.0,666052864.0
1,33682,0,44,119441,2000,32020,1,128090,1,1,133565,119789,1,118961,1,1,126490,1,49767,33682.0,49767.0,1134477124.0,1676252094.0,2476754289.0
1,16545,0,45,118779,1000,303218,1,128025,1,1,119777,119126,1,92132,1,1,126751,1,53380,16545.0,53380.0,273737025.0,883172100.0,2849424400.0
1,6500,0,35,118779,1000,303218,1,128342,2,1,242854,119126,1,118832,1,1,127370,1,50780,6500.0,50780.0,42250000.0,330070000.0,2578608400.0
1,19368,0,53,118771,244000,32020,1,128095,1,1,130499,119120,1,118966,1,1,126490,1,28449,19368.0,28449.0,375119424.0,551000232.0,809345601.0
1,11970,0,50,120074,3000,142929,1,138341,1,1,298227,309466,1,119703,1,1,127762,1,13989,11970.0,13989.0,143280900.0,167448330.0,195692121.0
1,13881,0,41,120267,4000,142929,2,138325,1,1,314350,120965,1,119703,1,1,128615,1,34152,13881.0,34152.0,192682161.0,474063912.0,1166359104.0
1,4511,0,37,120064,1000,315517,1,138444,2,1,122190,120763,1,119703,1,1,127684,1,32454,4511.0,32454.0,20349121.0,146399994.0,1053262116.0
1,17128,0,35,119797,2000,142485,1,138223,1,1,291093,120496,1,119703,1,1,127023,1,69064,17128.0,69064.0,293368384.0,1182928192.0,4769836096.0
1,6024,0,42,120064,5000,315517,1,138444,1,1,121648,120763,1,119703,1,1,24852,1,54088,6024.0,54088.0,36288576.0,325826112.0,2925511744.0
1,13809,0,33,121645,1000,131259,1,127961,1,1,129396,121994,1,118832,1,1,126453,1,10424,13809.0,10424.0,190688481.0,143945016.0,108659776.0
1,13459,0,40,119080,1000,282787,1,128224,1,1,281314,119428,1,118832,1,1,128330,3,12401,13459.0,12401.0,181144681.0,166905059.0,153784801.0
1,49979,0,38,118779,1000,303218,1,128224,1,1,119777,119126,1,118832,1,1,126952,1,52516,49979.0,52516.0,2497900441.0,2624697164.0,2757930256.0
1,15924,0,39,128260,1000,143210,1,138050,1,1,130259,128958,1,119703,1,1,128976,1,43384,15924.0,43384.0,253573776.0,690846816.0,1882171456.0
1,52499,0,41,118751,1000,32020,1,127983,1,1,119768,119100,1,118854,1,1,126427,1,88229,52499.0,88229.0,2756145001.0,4631934271.0,7784356441.0
1,52953,0,37,120312,1000,44319,1,138100,1,1,124619,121010,1,119632,1,1,126498,1,52512,52953.0,52512.0,2804020209.0,2780667936.0,2757510144.0
1,59802,0,40,125896,6000,143022,1,138384,1,1,308371,126594,1,119703,1,1,130581,1,89228,59802.0,89228.0,3576279204.0,5336012856.0,7961635984.0
1,29799,0,31,119797,1000,142485,1,138050,1,1,132705,120496,1,119703,1,1,127863,1,53108,29799.0,53108.0,887980401.0,1582565292.0,2820459664.0
1,2307,0,42,120703,1000,143558,1,138411,1,1,122701,121400,1,119703,1,1,286313,1,42406,2307.0,42406.0,5322249.0,97830642.0,1798268836.0
1,4982,0,54,120381,2000,143236,1,138298,1,1,314331,121078,1,119703,1,1,126980,1,45060,4982.0,45060.0,24820324.0,224488920.0,2030403600.0
1,15541,0,35,119510,1000,130937,1,127902,1,1,312460,119857,1,118773,1,1,128608,1,90124,15541.0,90124.0,241522681.0,1400617084.0,8122335376.0
1,127756,0,42,119325,1000,130752,1,128224,1,1,132005,119672,1,118832,1,1,126952,1,15827,127756.0,15827.0,16321595536.0,2021994212.0,250493929.0
1,5406,1,46,120064,2000,315517,1,138411,1,1,121648,120763,1,119703,1,1,130627,1,15494,5406.0,15494.0,29224836.0,83760564.0,240064036.0
1,46261,0,37,122696,1000,143051,1,138325,1,1,133876,123394,1,119703,1,1,126998,1,39831,46261.0,39831.0,2140080121.0,1842621891.0,1586508561.0
1,51779,0,38,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,2,128919,1,16680,51779.0,16680.0,2681064841.0,863673720.0,278222400.0
1,70203,0,44,119270,1000,130697,1,127968,1,1,195512,119617,1,118832,1,1,28215,1,88229,70203.0,88229.0,4928461209.0,6193940487.0,7784356441.0
1,20534,0,50,120312,4000,44319,1,138218,1,1,128910,121010,1,119961,1,1,126841,1,41995,20534.0,41995.0,421645156.0,862325330.0,1763580025.0
1,65544,0,44,119650,1000,315517,1,137999,1,1,121648,120347,1,119742,1,1,127801,1,51001,65544.0,51001.0,4296015936.0,3342809544.0,2601102001.0
1,15413,0,43,124543,3000,134215,1,128256,1,1,214381,124891,2,119127,3,1,128345,1,10106,15413.0,10106.0,237560569.0,155763778.0,102131236.0
1,18199,0,37,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,127063,1,28868,18199.0,28868.0,331203601.0,525368732.0,833361424.0
1,17705,0,47,118751,3000,32020,1,128219,1,1,130652,119100,1,119090,1,1,126490,1,47256,17705.0,47256.0,313467025.0,836667480.0,2233129536.0
1,5446,0,35,120064,1000,315517,1,138341,1,1,244725,120763,1,119703,1,1,128613,1,14811,5446.0,14811.0,29658916.0,80660706.0,219365721.0
1,3136,1,40,121662,5000,130723,1,128299,1,1,310994,122010,1,118832,1,1,127007,1,82893,3136.0,82893.0,9834496.0,259952448.0,6871249449.0
1,52471,0,42,119650,1000,315517,1,138211,1,1,121648,120347,1,119954,1,1,132092,1,14811,52471.0,14811.0,2753205841.0,777147981.0,219365721.0
1,5311,0,36,121217,5000,130723,1,128290,1,1,276149,121565,1,119161,1,1,127209,1,89882,5311.0,89882.0,28206721.0,477363302.0,8078773924.0
1,1430,0,44,119325,1000,130752,1,127902,1,1,132005,119672,1,118773,1,1,127730,1,88500,1430.0,88500.0,2044900.0,126555000.0,7832250000.0
1,50539,0,41,120312,4000,44319,1,137909,1,1,251541,121010,1,119652,1,1,126561,1,24802,50539.0,24802.0,2554190521.0,1253468278.0,615139204.0
1,4687,0,35,119193,1000,303218,1,128326,1,1,119777,119542,2,118832,1,1,126940,1,42217,4687.0,42217.0,21967969.0,197871079.0,1782275089.0
1,51109,0,40,119699,1000,130723,1,131012,1,1,156757,120047,1,121735,1,1,132815,1,12856,51109.0,12856.0,2612129881.0,657057304.0,165276736.0
1,32316,0,41,124711,1000,144293,1,139690,1,2,310537,125409,1,121433,1,1,127255,1,13989,32316.0,13989.0,1044323856.0,452068524.0,195692121.0
1,3887,0,43,119620,3000,130752,1,128224,1,1,237873,119968,1,118832,2,1,138166,1,88229,3887.0,88229.0,15108769.0,342946123.0,7784356441.0
1,18199,0,35,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,127063,1,30552,18199.0,30552.0,331203601.0,556015848.0,933424704.0
1,2600,0,46,119203,1000,130630,1,128342,1,1,135704,308245,1,118832,1,1,130259,1,51791,2600.0,51791.0,6760000.0,134656600.0,2682307681.0
1,53168,0,46,119763,1000,130697,1,129090,1,1,127552,120111,1,119933,1,1,137484,1,10418,53168.0,10418.0,2826836224.0,553904224.0,108534724.0
1,75274,0,44,127693,1000,130937,1,130864,1,1,296381,128041,1,121735,1,2,128345,1,39719,75274.0,39719.0,5666175076.0,2989808006.0,1577598961.0
1,28908,0,30,125648,1000,134331,1,128326,1,1,211777,125996,1,118832,1,1,133693,1,53008,28908.0,53008.0,835672464.0,1532355264.0,2809848064.0
1,72324,0,33,119788,1000,295086,1,146917,1,1,121785,120485,1,128660,1,1,126662,2,27444,72324.0,27444.0,5230760976.0,1984859856.0,753173136.0
1,1056,0,29,119763,1000,130697,1,128887,1,1,128121,120111,1,119758,1,1,127438,1,10718,1056.0,10718.0,1115136.0,11318208.0,114875524.0
1,13074,0,41,119622,1000,44319,1,138005,1,1,121639,120321,1,119748,1,1,126628,1,55746,13074.0,55746.0,170929476.0,728823204.0,3107616516.0
1,17096,0,41,120018,1000,317393,1,138039,1,1,122990,120716,1,119644,1,1,126565,1,36567,17096.0,36567.0,292273216.0,625149432.0,1337145489.0
1,6036,0,45,119657,1000,303218,1,128412,1,1,242854,120005,1,118832,1,1,130556,1,16680,6036.0,16680.0,36433296.0,100680480.0,278222400.0
1,18256,0,39,119193,3000,303218,1,128445,1,1,120319,119542,1,118832,1,1,127233,1,26445,18256.0,26445.0,333281536.0,482779920.0,699338025.0
1,1012,0,37,120722,39000,130937,1,128299,1,1,126561,121070,1,118832,1,1,128861,1,88465,1012.0,88465.0,1024144.0,89526580.0,7826056225.0
1,4567,0,31,118779,1000,303218,1,128224,1,1,119777,119126,1,118832,1,1,128599,1,51158,4567.0,51158.0,20857489.0,233638586.0,2617140964.0
1,124,0,37,120064,2000,315517,1,138444,1,1,121648,120763,1,119703,1,1,127067,1,90731,124.0,90731.0,15376.0,11250644.0,8232114361.0
1,2625,0,37,119147,1000,305094,1,129069,1,1,151215,119495,1,119623,1,1,127670,1,36726,2625.0,36726.0,6890625.0,96405750.0,1348799076.0
1,7257,0,35,120064,1000,315517,1,138223,1,1,227093,120763,1,119703,1,1,129171,1,90909,7257.0,90909.0,52664049.0,659726613.0,8264446281.0
1,7416,0,30,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,128473,1,13818,7416.0,13818.0,54997056.0,102474288.0,190937124.0
0,5046,0,38,120722,1000,130937,1,128385,1,1,246715,121070,1,118832,1,1,127445,1,83070,5046.0,83070.0,25462116.0,419171220.0,6900624900.0
1,18704,0,33,119193,1000,303218,1,128385,1,1,119777,119542,1,118832,1,1,130432,1,43163,18704.0,43163.0,349839616.0,807320752.0,1863044569.0
1,4677,0,43,119193,1000,303218,1,128224,1,2,119777,119542,1,118832,1,1,129212,1,42420,4677.0,42420.0,21874329.0,198398340.0,1799456400.0
1,21321,0,40,121221,1000,130594,1,128299,1,1,251491,121569,1,118832,1,1,128439,1,10108,21321.0,10108.0,454585041.0,215512668.0,102171664.0
1,5533,0,34,120064,6000,315517,1,138024,1,1,121648,120763,1,93003,1,1,126822,1,53410,5533.0,53410.0,30614089.0,295517530.0,2852628100.0
1,1933,0,45,119657,1000,303218,1,128299,1,1,119777,120005,1,118832,2,1,127730,1,35130,1933.0,35130.0,3736489.0,67906290.0,1234116900.0
1,5670,0,34,119657,2000,303218,1,128299,1,1,126273,120005,1,118832,1,1,129854,1,89357,5670.0,89357.0,32148900.0,506654190.0,7984673449.0
1,8361,0,45,119650,2000,320873,1,129301,1,1,170236,119998,1,120172,1,1,127852,1,36317,8361.0,36317.0,69906321.0,303646437.0,1318924489.0
1,55845,0,43,119441,2000,32020,1,127939,1,1,283606,119789,2,118800,1,1,126490,1,42779,55845.0,42779.0,3118664025.0,2388993255.0,1830042841.0
1,52145,0,41,120064,1000,315517,1,138341,1,2,121648,120763,1,119703,1,1,128613,1,17113,52145.0,17113.0,2719101025.0,892357385.0,292854769.0
1,5280,0,41,121217,1000,130723,1,129596,1,1,284465,121565,1,120467,1,1,132682,1,44019,5280.0,44019.0,27878400.0,232420320.0,1937672361.0
1,15584,0,33,150210,1000,130697,1,130864,1,1,312929,150558,1,121735,1,1,137188,1,90039,15584.0,90039.0,242861056.0,1403167776.0,8107021521.0
1,16753,0,50,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127332,1,13812,16753.0,13812.0,280663009.0,231392436.0,190771344.0
1,4987,0,36,120570,4000,143022,1,138341,1,1,240477,121268,1,119703,1,1,127531,1,41435,4987.0,41435.0,24870169.0,206636345.0,1716859225.0
1,2873,0,44,118819,3000,305094,1,128169,1,1,141381,119167,1,119040,2,1,127811,1,311186,2873.0,311186.0,8254129.0,894037378.0,96836726596.0
1,5757,0,42,127981,2000,130966,1,128445,1,1,134027,128329,1,118832,1,1,127233,1,26445,5757.0,26445.0,33143049.0,152243865.0,699338025.0
1,3037,0,44,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129171,1,91009,3037.0,91009.0,9223369.0,276394333.0,8282638081.0
1,6275,0,37,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,129271,1,48767,6275.0,48767.0,39375625.0,306012925.0,2378220289.0
1,1976,0,40,120065,1000,131483,1,128441,1,1,302474,120413,1,119312,1,1,126927,1,15030,1976.0,15030.0,3904576.0,29699280.0,225900900.0
1,174,0,43,119657,1000,303218,1,128412,1,1,119777,120005,1,118832,1,1,130188,1,13812,174.0,13812.0,30276.0,2403288.0,190771344.0
1,763,0,37,119325,1000,130752,1,128299,1,1,132005,119672,1,118832,1,1,126986,1,32331,763.0,32331.0,582169.0,24668553.0,1045293561.0
1,3153,0,40,120570,3000,143022,1,138298,1,1,240477,121268,1,119703,1,1,156209,2,28554,3153.0,28554.0,9941409.0,90030762.0,815330916.0
1,16281,0,35,120528,1000,315517,1,138050,1,1,121648,121226,1,119703,1,1,128938,1,27444,16281.0,27444.0,265070961.0,446815764.0,753173136.0
1,7019,0,40,119650,22000,315517,1,138298,1,1,121648,120347,1,119703,1,1,127403,1,45634,7019.0,45634.0,49266361.0,320305046.0,2082461956.0
1,7496,0,38,127495,5000,143468,1,137952,1,1,138846,128193,1,6852,1,1,131292,1,84568,7496.0,84568.0,56190016.0,633921728.0,7151746624.0
1,1948,0,45,120970,1000,282787,1,132973,1,1,283163,121318,1,123751,1,1,131419,1,10114,1948.0,10114.0,3794704.0,19702072.0,102292996.0
1,122290,0,42,118779,2000,303218,1,128224,1,1,119777,119126,2,118832,1,1,130822,1,54921,122290.0,54921.0,14954844100.0,6716289090.0,3016316241.0
1,1430,0,39,119325,5000,130752,1,127902,1,1,132005,119672,1,118773,1,1,127730,1,43142,1430.0,43142.0,2044900.0,61693060.0,1861232164.0
1,235,1,44,119193,2000,303218,1,128412,1,1,242854,119542,1,118832,1,1,128919,1,16680,235.0,16680.0,55225.0,3919800.0,278222400.0
1,2304,0,41,118779,21000,303218,1,127902,1,1,119777,119126,1,118773,1,1,286242,1,40578,2304.0,40578.0,5308416.0,93491712.0,1646574084.0
