Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
1,3887,0,43,119620,3000,130752,1,128224,1,1,237873,119968,1,118832,2,1,138166,1,88229
1,18199,0,35,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,127063,1,30552
1,2600,0,46,119203,1000,130630,1,128342,1,1,135704,308245,1,118832,1,1,130259,1,51791
1,53168,0,46,119763,1000,130697,1,129090,1,1,127552,120111,1,119933,1,1,137484,1,10418
1,75274,0,44,127693,1000,130937,1,130864,1,1,296381,128041,1,121735,1,2,128345,1,39719
1,28908,0,30,125648,1000,134331,1,128326,1,1,211777,125996,1,118832,1,1,133693,1,53008
1,72324,0,33,119788,1000,295086,1,146917,1,1,121785,120485,1,128660,1,1,126662,2,27444
1,1056,0,29,119763,1000,130697,1,128887,1,1,128121,120111,1,119758,1,1,127438,1,10718
1,13074,0,41,119622,1000,44319,1,138005,1,1,121639,120321,1,119748,1,1,126628,1,55746
1,17096,0,41,120018,1000,317393,1,138039,1,1,122990,120716,1,119644,1,1,126565,1,36567
1,6036,0,45,119657,1000,303218,1,128412,1,1,242854,120005,1,118832,1,1,130556,1,16680
1,18256,0,39,119193,3000,303218,1,128445,1,1,120319,119542,1,118832,1,1,127233,1,26445
1,1012,0,37,120722,39000,130937,1,128299,1,1,126561,121070,1,118832,1,1,128861,1,88465
1,4567,0,31,118779,1000,303218,1,128224,1,1,119777,119126,1,118832,1,1,128599,1,51158
1,124,0,37,120064,2000,315517,1,138444,1,1,121648,120763,1,119703,1,1,127067,1,90731
1,2625,0,37,119147,1000,305094,1,129069,1,1,151215,119495,1,119623,1,1,127670,1,36726
1,7257,0,35,120064,1000,315517,1,138223,1,1,227093,120763,1,119703,1,1,129171,1,90909
1,7416,0,30,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,128473,1,13818
0,5046,0,38,120722,1000,130937,1,128385,1,1,246715,121070,1,118832,1,1,127445,1,83070
1,18704,0,33,119193,1000,303218,1,128385,1,1,119777,119542,1,118832,1,1,130432,1,43163
1,4677,0,43,119193,1000,303218,1,128224,1,2,119777,119542,1,118832,1,1,129212,1,42420
1,21321,0,40,121221,1000,130594,1,128299,1,1,251491,121569,1,118832,1,1,128439,1,10108
1,5533,0,34,120064,6000,315517,1,138024,1,1,121648,120763,1,93003,1,1,126822,1,53410
1,1933,0,45,119657,1000,303218,1,128299,1,1,119777,120005,1,118832,2,1,127730,1,35130
1,5670,0,34,119657,2000,303218,1,128299,1,1,126273,120005,1,118832,1,1,129854,1,89357
1,8361,0,45,119650,2000,320873,1,129301,1,1,170236,119998,1,120172,1,1,127852,1,36317
1,55845,0,43,119441,2000,32020,1,127939,1,1,283606,119789,2,118800,1,1,126490,1,42779
1,52145,0,41,120064,1000,315517,1,138341,1,2,121648,120763,1,119703,1,1,128613,1,17113
1,5280,0,41,121217,1000,130723,1,129596,1,1,284465,121565,1,120467,1,1,132682,1,44019
1,15584,0,33,150210,1000,130697,1,130864,1,1,312929,150558,1,121735,1,1,137188,1,90039
1,16753,0,50,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127332,1,13812
1,4987,0,36,120570,4000,143022,1,138341,1,1,240477,121268,1,119703,1,1,127531,1,41435
1,2873,0,44,118819,3000,305094,1,128169,1,1,141381,119167,1,119040,2,1,127811,1,311186
1,5757,0,42,127981,2000,130966,1,128445,1,1,134027,128329,1,118832,1,1,127233,1,26445
1,3037,0,44,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129171,1,91009
1,6275,0,37,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,129271,1,48767
1,1976,0,40,120065,1000,131483,1,128441,1,1,302474,120413,1,119312,1,1,126927,1,15030
1,174,0,43,119657,1000,303218,1,128412,1,1,119777,120005,1,118832,1,1,130188,1,13812
1,763,0,37,119325,1000,130752,1,128299,1,1,132005,119672,1,118832,1,1,126986,1,32331
1,3153,0,40,120570,3000,143022,1,138298,1,1,240477,121268,1,119703,1,1,156209,2,28554
1,16281,0,35,120528,1000,315517,1,138050,1,1,121648,121226,1,119703,1,1,128938,1,27444
1,7019,0,40,119650,22000,315517,1,138298,1,1,121648,120347,1,119703,1,1,127403,1,45634
1,7496,0,38,127495,5000,143468,1,137952,1,1,138846,128193,1,6852,1,1,131292,1,84568
1,1948,0,45,120970,1000,282787,1,132973,1,1,283163,121318,1,123751,1,1,131419,1,10114
1,122290,0,42,118779,2000,303218,1,128224,1,1,119777,119126,2,118832,1,1,130822,1,54921
1,1430,0,39,119325,5000,130752,1,127902,1,1,132005,119672,1,118773,1,1,127730,1,43142
1,235,1,44,119193,2000,303218,1,128412,1,1,242854,119542,1,118832,1,1,128919,1,16680
1,2304,0,41,118779,21000,303218,1,127902,1,1,119777,119126,1,118773,1,1,286242,1,40578
1,23191,0,37,121671,1000,142929,1,138314,1,1,160025,122370,1,120057,1,1,126937,1,85214
1,15842,0,36,123721,1000,131394,1,128224,1,1,122195,124070,1,118832,1,1,128872,1,26070
0,21178,0,39,119441,1000,32020,1,128095,1,1,127523,119789,1,118966,1,1,126469,1,23491
1,8044,0,46,120835,9000,130504,1,128385,1,2,149287,121183,1,118832,1,1,132205,1,10157
1,2108,0,37,120247,1000,143102,1,137960,1,1,122245,120944,1,119703,1,1,127121,1,30487
1,5133,0,40,120800,1000,130630,1,128299,1,1,221700,121149,1,118832,1,1,127180,1,84409
1,7571,0,41,118779,33000,303218,1,128224,1,1,242854,119126,1,118832,1,1,126952,1,83615
1,14892,0,43,120196,1000,143051,1,138298,1,1,157544,120893,1,119703,1,1,132339,1,34102
1,7576,0,41,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128607,1,80217
1,70683,0,56,122434,1000,315517,1,138325,1,1,124433,123132,1,119703,1,1,127553,1,11156
1,4359,0,40,119657,1000,303218,1,128299,1,1,215815,120005,1,118832,1,1,127506,2,109634
1,89322,0,42,120528,1000,315517,1,145098,1,1,141017,121226,1,120400,1,1,133721,1,14811
1,6518,0,40,120064,1000,315517,1,138341,1,1,200835,120763,1,119703,1,1,132074,1,90576
1,7953,0,37,119193,1000,303218,1,128051,1,1,119777,119542,1,118832,1,1,129088,1,85931
1,6234,0,41,119515,1000,130942,1,128326,1,1,308270,119862,1,118832,1,1,126877,1,108598
1,1387,0,36,119650,1000,315517,1,138050,1,1,121648,120347,1,119703,1,1,128716,1,89143
1,4022,0,47,119325,2000,130752,1,128342,1,1,232701,119672,1,118832,1,1,127405,1,25649
0,59325,0,45,120064,2000,315517,1,138325,1,1,121648,120763,1,119703,1,1,212674,1,87018
1,7840,0,32,119650,1000,320873,1,128326,1,1,176316,119998,1,118832,1,1,127041,1,54927
1,124962,0,43,120064,1000,315517,1,138223,1,1,122190,120763,1,119703,1,1,130893,1,55920
1,128582,0,34,119657,1000,303218,1,128462,1,1,123427,120005,1,119186,1,1,127071,1,84215
1,14749,0,39,122467,5000,16972,1,128445,1,1,172536,122815,1,118832,1,1,126996,1,105746
1,57598,0,41,119510,12000,130937,1,128169,1,1,133265,119857,1,119040,1,1,126999,1,49890
1,2432,0,49,119917,1000,274216,1,138298,1,1,305276,120614,1,119703,1,1,128108,1,43190
1,84809,0,42,123766,3000,143819,1,138325,1,1,310537,124464,1,119703,1,1,130314,1,88132
1,4968,0,37,121217,3000,130723,1,128342,1,1,313231,121565,1,118832,1,1,128147,1,42385
1,7590,0,42,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,127023,1,89950
1,254,0,39,120064,1000,315517,1,138411,1,1,121648,120763,1,119703,1,1,128990,1,26437
1,56639,0,39,119622,1000,44319,1,138078,1,1,124061,120321,1,119821,1,1,126498,1,69861
1,7051,0,36,120021,1000,315517,1,138444,1,1,122002,120720,1,119703,1,1,128581,1,32818
1,70664,0,44,121563,1000,303218,1,128326,1,1,122562,121911,1,118832,1,1,127482,2,83882
1,5675,0,38,119193,59000,303218,1,128299,1,1,119777,119542,1,118832,1,1,129725,1,50835
1,51013,0,41,120528,33000,315517,1,138411,1,1,121648,121226,1,119703,1,1,128588,1,85176
1,16887,0,39,120838,1000,143693,1,138223,1,2,136261,121535,1,119703,1,1,127712,1,11156
1,2362,0,31,119270,12000,130697,1,128212,1,1,271277,119617,1,119083,1,1,129372,1,89678
1,14818,0,47,119657,2000,303218,1,127961,1,1,119777,120005,1,118832,1,1,126901,1,83289
1,2678,0,46,120064,1000,315517,1,138325,1,1,121648,120763,1,119703,1,1,127011,1,104297
1,3454,0,35,119797,3000,142485,1,138168,1,1,122750,120496,1,119911,1,1,126662,1,83646
1,69667,0,36,119630,1000,142485,1,138180,1,1,121628,120327,1,119923,3,1,126628,1,48078
1,55286,0,41,118779,1000,303218,1,128025,1,1,119777,119126,1,92132,1,1,128056,1,104518
1,53194,1,47,119763,1000,130697,1,127968,1,1,313312,120111,1,118832,1,1,127519,1,33098
1,13851,0,47,122241,2000,143022,1,138341,1,1,137428,122939,1,119703,1,1,128218,1,55113
1,135377,0,42,119707,3000,130723,2,130342,1,1,126297,120055,1,121213,1,1,127625,1,41407
1,4696,0,43,120528,7000,315517,1,138223,1,1,150856,121226,1,119703,1,1,129283,1,17113
1,226,0,36,119650,2000,315517,1,138411,1,1,244725,120347,1,119703,1,1,130259,1,53958
1,12779,0,33,118751,1000,32020,1,127975,1,1,119757,119100,1,118846,1,1,126469,1,38441
1,3901,0,45,119410,1000,320873,1,128342,1,1,134670,119757,1,118832,1,1,128536,1,44019
1,4965,0,47,122088,11000,143022,1,138298,1,1,225781,122786,1,119703,3,1,127041,1,30500
1,6089,0,39,119193,1000,303218,1,128412,1,1,120319,119542,1,118832,1,1,130556,1,26445
1,17076,0,46,119601,1000,130594,1,128299,1,2,303405,119949,1,118832,1,1,128037,1,51143
1,17290,0,40,122088,2000,143022,1,138050,1,1,314739,122786,1,119703,1,1,129018,1,30500
1,6217,0,41,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,129212,1,29082
1,111577,0,39,119576,2000,131003,1,128224,1,1,131722,119923,2,118832,1,1,128373,1,10109
1,4326,0,32,118926,1000,130186,1,128342,1,1,139233,119275,1,118832,1,1,127382,1,42386
1,111954,0,47,119657,2000,303218,1,128299,1,1,119777,120005,1,118832,1,1,127332,1,34229
1,14927,0,39,119622,29000,44319,1,137934,1,1,121621,120321,1,119677,1,1,126498,1,48078
1,9991,0,36,120312,1000,44319,1,138741,1,1,170590,121010,1,120484,1,1,126540,2,37552
1,3674,0,40,119797,14000,130966,1,128299,1,1,155156,120145,1,118832,1,1,127180,1,25776
1,49907,0,39,119657,13000,303218,1,128462,1,1,128997,120005,1,119186,1,1,126953,1,84215
1,3279,0,55,119650,4000,315517,1,138341,1,1,121648,120347,1,119703,1,1,127134,1,35706
1,4589,0,40,119650,1000,320873,1,128224,1,1,281314,119998,1,118832,1,1,128473,1,12401
1,17345,1,45,119657,1000,303218,1,128445,1,1,119777,120005,1,118832,1,2,127233,1,86504
1,1792,0,46,127537,1000,143241,1,137960,1,1,141164,128235,1,119703,2,1,127843,1,47688
1,8266,0,41,121095,1000,27728,2,138298,1,1,152988,121793,1,119703,1,1,129925,1,15309
1,57201,0,47,119630,3000,142485,1,137974,2,1,121655,120327,1,119717,1,1,126504,1,30420
1,5748,0,39,121451,1000,131061,1,128445,2,1,139364,121799,1,118832,1,1,128575,1,82893
1,7302,0,32,119193,1000,303218,1,128025,1,1,119777,119542,1,92132,1,1,126751,1,84184
1,6084,0,34,120064,1000,315517,1,138411,1,1,244725,120763,1,119703,1,1,128990,1,41777
1,56782,0,54,120064,101000,315517,1,138314,1,1,121648,120763,2,120057,1,1,126822,1,85214
1,4589,0,40,119650,1000,320873,1,128224,1,1,281314,119998,1,118832,1,1,128473,1,24033
1,72324,0,39,119788,1000,295086,1,146917,1,1,121785,120485,1,128660,1,1,126662,1,41488
1,57815,0,33,120800,1000,130630,1,129596,1,1,308275,121149,1,120467,1,1,178448,1,51568
1,74921,0,40,119788,1000,295086,1,146917,1,1,121785,120485,1,128660,1,1,126662,1,34057
1,56230,0,44,120528,1000,315517,1,138298,1,1,121648,121226,2,119703,1,1,129030,1,85030
1,7669,0,43,119193,1000,303218,1,128385,1,1,119777,119542,1,118832,1,1,127295,1,16680
1,75001,0,36,119441,1000,32020,1,128200,1,1,149796,119789,1,119071,1,1,126433,1,84577
1,4606,0,36,119193,2000,303218,1,128224,1,1,119777,119542,1,118832,1,1,126952,1,24812
1,96597,0,39,119650,2000,315517,1,138325,3,1,121648,120347,1,119703,1,1,13294,1,17679
1,15413,0,46,119874,1000,142729,1,138255,1,1,136545,120571,1,119998,1,1,126565,1,42778
1,123350,0,42,119917,1000,274216,1,138289,1,1,121915,120614,1,120032,2,1,126791,1,50019
1,1568,0,29,119967,1000,131394,1,128224,1,1,125045,120314,1,118832,1,2,131722,1,54437
1,1781,0,38,120607,2000,142996,1,138289,1,1,156180,121305,1,120032,1,1,128791,1,36958
1,23458,0,47,119396,2000,130630,1,127961,1,1,312479,119744,2,118832,1,1,126958,1,89716
1,56672,0,37,118844,2000,130186,1,128163,1,1,120909,180952,1,248823,1,1,126427,1,47080
1,95517,0,34,122866,1000,143210,1,141784,1,1,125530,123564,1,123527,1,1,128919,1,29856
1,3546,0,45,120307,1000,295086,1,139068,2,1,198702,121005,1,120494,1,1,126662,1,32818
1,2051,0,34,120228,1000,142485,1,137960,1,1,122110,120810,1,119703,1,1,126524,1,14811
1,3906,0,36,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,128670,1,32816
1,93181,0,49,118759,2000,130186,1,128163,1,1,119750,119106,1,119034,1,1,126427,1,88229
1,46122,0,43,121433,3000,130942,1,128326,1,1,306336,121781,1,118832,1,1,129108,1,29486
1,70315,0,41,119132,2000,303218,1,128326,1,1,122592,119480,1,118832,1,1,127293,1,51370
1,23261,0,42,120141,1000,142996,1,138223,1,1,150779,120838,1,119703,1,1,129155,1,89228
1,7844,0,38,121841,3000,295086,1,138325,2,2,150447,122539,1,119703,1,1,127138,1,49654
1,25299,0,45,120429,1000,333172,1,138325,2,1,315364,121127,1,119703,1,1,126940,1,51730
0,18248,0,31,120064,32000,315517,1,138384,1,1,121648,120763,1,119703,1,1,127834,1,43754
0,54655,0,43,120064,8000,315517,1,138050,1,1,121648,120763,1,119703,1,1,127441,1,322266
1,4988,0,44,121177,3000,143022,1,138341,1,1,137428,121875,1,119703,1,1,128746,1,35410
1,4761,0,46,118779,8000,303218,1,129090,1,1,119777,119126,1,119933,1,1,129212,1,44177
1,25724,0,44,120668,2000,143265,1,138341,1,1,128683,121366,1,119703,1,1,127280,1,89749
1,2942,0,40,119785,1000,130723,1,128887,1,1,238156,120133,1,119758,1,1,127580,1,55041
1,15682,0,36,130647,2000,317393,1,138050,1,1,164437,131345,1,119703,1,1,131012,1,51514
1,24934,0,32,120282,6000,131305,1,128025,1,1,186993,120630,1,92132,1,1,130216,1,49374
1,1286,0,36,120064,2000,315517,1,137960,1,1,121648,120763,1,119703,1,1,127530,1,48545
1,18348,0,43,118751,2000,32020,1,127935,1,1,119750,119100,1,118806,1,1,126427,1,37627
1,5174,0,41,122241,1000,143022,1,138211,1,1,233318,122939,1,119954,1,1,132234,1,89228
1,48975,0,45,119788,2000,295086,2,138168,1,1,289411,120485,1,119911,1,1,126662,1,33232
1,1792,0,46,127537,14000,143241,1,137960,1,1,141164,128235,1,119703,1,1,127843,1,56010
1,2631,0,36,120528,1000,315517,1,138298,1,1,121648,121226,1,119703,1,1,132092,1,14811
1,5247,0,45,120578,1000,143022,1,138341,1,1,137428,121276,1,119703,1,1,128218,1,27362
1,15478,0,37,119953,4000,305094,1,128256,1,1,282659,282009,1,119127,2,1,126494,1,47997
1,17009,0,43,120267,13000,142929,1,138341,1,1,314350,120965,1,119703,1,1,128607,1,89957
1,4657,0,37,119150,2000,303218,1,128342,1,1,119777,119499,1,118832,1,1,127405,1,82356
1,13814,0,43,124810,3000,142996,1,138298,1,1,303786,125509,1,119703,1,1,127015,1,27414
1,8557,0,35,121706,1000,142803,1,138384,1,1,172107,122404,1,119703,1,2,128574,1,89055
1,2323,0,42,129102,2000,16972,1,127961,1,1,304701,129451,1,118832,1,1,127772,1,65112
1,807,0,33,129973,12000,29271,1,138298,1,1,306572,130672,1,119703,1,1,127801,1,10828
1,8802,0,40,119296,1000,130723,1,128299,1,1,148911,119643,1,118832,1,1,128439,1,40578
1,6769,0,41,126560,2000,19024,1,127968,1,1,258506,126908,1,118832,1,1,15274,1,44925
1,4518,0,49,119193,1000,303218,1,128051,1,1,119777,119542,1,118832,1,1,127430,1,84215
1,1067,0,41,120106,1000,142961,1,138341,1,1,122104,120803,1,119703,1,1,129342,1,40043
1,7066,0,32,122101,8000,143022,1,137960,1,1,152929,122799,1,119703,1,1,129297,1,13205
1,53067,0,44,121685,1000,130937,1,128051,1,1,140769,122033,1,118832,1,1,126602,1,34424
1,15936,0,45,119657,1000,303218,1,128326,2,1,148985,120005,1,118832,1,1,126869,1,54124
1,60997,0,34,118759,4000,130186,1,127926,1,1,119784,119106,1,118797,1,1,126433,1,29429
1,17853,2,47,122467,1000,16972,1,128224,1,1,172536,122815,1,118832,1,1,126952,1,24799
1,3262,0,44,120003,1000,315517,1,138325,1,1,122002,120701,1,119703,1,1,127549,1,45060
1,101155,0,42,119715,2000,142485,1,137974,1,1,121989,182173,1,119717,1,1,126866,1,42058
1,1329,0,42,119325,11000,130752,3,127961,1,2,125374,119672,1,118832,1,1,127459,1,116103
1,6058,0,34,120064,11000,315517,2,138411,1,1,122190,120763,2,119703,1,1,130627,1,91178
1,60158,0,40,119650,1000,315517,1,141784,1,1,160690,120347,1,123527,1,1,150765,1,83722
1,2239,0,42,120065,1000,131483,1,128670,1,1,137221,120413,1,119541,1,1,126427,1,24838
1,17344,0,38,119132,1000,303218,1,128385,1,1,134586,119480,1,118832,1,1,127241,1,43919
1,3285,0,42,120970,1000,282787,1,128051,1,2,176316,121318,1,118832,1,1,126602,1,49076
1,52393,0,45,119650,37000,315517,1,137901,1,1,121648,120347,2,119644,1,1,128444,1,88316
1,19989,0,36,119797,2000,142485,1,138325,1,1,121796,120496,1,119703,1,1,127149,1,88496
1,3155,0,38,122533,1000,143022,1,138298,1,1,312865,123231,1,119703,1,1,127078,1,41435
1,4030,0,49,126320,1000,143022,1,138341,1,1,128319,127018,1,119703,1,1,128218,1,35870
1,2036,0,39,120312,4000,44319,1,138083,1,1,126981,121010,1,119826,1,1,126540,1,54946
1,895,0,37,125414,1000,146514,1,138325,1,2,308799,126112,1,119703,1,1,127149,1,52344
1,25644,0,43,120528,1000,315517,1,138341,1,1,122527,121226,1,119703,1,1,127476,1,16585
1,5686,0,42,126049,1000,143360,1,138444,1,1,128048,126747,1,119703,1,1,127304,1,118118
1,25809,0,39,119642,2000,44319,1,138005,1,1,125982,120341,1,119748,1,1,126561,1,49388
1,32475,0,39,119193,2000,303218,1,128326,1,1,119777,119542,1,118832,1,1,126869,1,49839
1,15861,0,42,124592,1000,143693,1,138223,1,1,124066,125291,1,119703,1,1,128943,1,28208
1,7355,0,44,119235,1000,130662,1,128299,1,1,151176,119582,1,118832,1,1,133274,1,43662
1,23140,2,33,120929,1000,130773,1,128290,1,1,139821,121277,1,119161,1,1,127685,1,53067
1,17870,0,35,123955,1000,32092,1,128445,1,1,241504,124303,1,118832,1,1,128518,1,26986
1,7825,0,37,118917,1000,282787,1,128326,1,1,120627,119264,1,118832,1,1,127067,1,88476
1,58525,0,44,120312,5000,44319,1,137915,1,1,190722,121010,1,119658,1,1,126540,1,35638
1,7972,0,46,119650,3000,315517,1,138050,1,1,121648,120347,1,119703,1,1,129159,1,84732
1,15497,0,40,120824,1000,317393,1,138255,1,1,284530,283230,1,119998,1,1,126565,1,49400
1,1117,0,38,120196,8000,143051,1,138325,1,1,154913,120893,1,119703,1,1,126998,1,25815
1,1858,0,41,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127063,1,9998
1,34844,0,38,119193,1000,303218,1,128177,1,1,292790,119542,1,118758,1,1,126869,1,43954
1,5735,0,53,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,133274,1,10121
1,18250,0,45,120491,1000,143051,1,138384,1,1,163744,121189,1,119703,1,1,127366,1,84729
1,7338,0,37,129070,1000,132071,1,127953,1,1,274973,129418,1,5981,1,1,131221,1,29870
1,7029,0,38,119657,1000,303218,1,128326,1,1,119777,120005,1,118832,1,1,129234,1,36123
0,4607,0,37,118779,1000,303218,1,128326,1,1,242854,119126,1,118832,1,1,128932,1,52477
1,7565,0,42,119657,1000,303218,1,128326,1,1,131957,120005,1,118832,1,1,127482,1,89986
1,61080,0,37,120722,12000,130937,1,128445,2,1,221837,121070,1,118832,1,1,128917,1,42191
0,249,0,45,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,14653,1,44635
1,7628,0,30,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,128932,2,43954
1,17469,0,58,127011,1000,136435,1,128051,1,1,196041,127359,1,118832,1,1,134686,1,25580
1,7588,0,47,119650,1000,315517,1,138050,1,1,176377,120347,1,119703,1,1,127487,1,50019
1,3145,0,43,122057,1000,143022,1,138223,2,1,234580,122755,1,119703,1,1,133069,1,288529
1,7406,0,40,120064,2000,315517,1,138384,1,1,121648,120763,1,119703,1,1,127516,1,49469
1,21101,0,43,118751,1000,32020,1,128106,1,1,123316,119100,1,118977,1,1,126490,1,45561
1,5387,0,33,118779,3000,303218,1,128412,1,1,119777,119126,1,118832,1,1,130556,1,67999
1,807,0,42,120196,2000,143051,1,138298,1,1,133876,120893,1,119703,1,1,127057,1,52440
1,228,0,43,118779,1000,303218,1,128385,1,1,119777,119126,1,118832,1,1,127295,1,52477
1,4329,0,40,119193,5000,303218,1,129090,1,2,122117,119542,1,119933,1,1,127063,1,82671
1,94042,0,42,120838,1000,143693,1,138039,1,1,142264,121535,1,119644,1,1,127858,1,90977
1,4657,0,44,119650,4000,315517,1,138298,2,1,183825,120347,1,119703,1,2,127801,1,17113
1,54693,0,40,119622,3000,44319,1,137875,1,1,121621,120321,1,119618,1,1,126498,1,29844
1,2288,0,36,119832,2000,131259,1,128412,1,1,120830,120179,1,118832,1,1,286242,1,89518
1,46167,0,40,119657,1000,303218,1,128326,1,1,176357,120005,1,118832,1,1,13223,1,25328
1,19754,0,34,120010,1000,130773,1,132532,1,1,142990,120358,1,123403,1,1,127685,1,32233
1,56639,0,42,119622,19000,44319,1,138078,1,1,124061,120321,1,119821,1,1,126498,1,51507
1,17751,0,38,119763,1000,130697,1,128299,1,1,126999,120111,1,118832,1,1,128533,1,88450
1,3856,0,44,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,128473,1,53225
0,3909,0,44,120064,1000,315517,1,138384,1,1,121648,120763,1,119703,1,1,127142,1,53774
1,30506,0,39,119576,1000,131003,1,129369,1,1,200320,119923,1,120241,1,1,127250,1,43653
1,16834,0,33,121520,1000,130697,1,128299,1,1,313312,121868,1,118832,1,1,128533,1,35519
1,5122,0,39,124810,22000,142996,1,138298,1,1,303786,125509,1,119703,1,1,127015,1,84264
1,77965,0,39,118759,2000,130186,1,128075,1,1,119784,119106,1,118851,3,1,126433,1,61820
1,3837,0,46,120064,3000,315517,1,138223,1,1,121648,120763,1,119703,1,1,127023,1,53887
1,5942,0,43,121067,1000,44391,1,137928,1,1,127674,121765,1,119671,1,1,126540,1,24490
1,5238,0,45,120879,1000,130723,1,128299,1,1,305588,121227,1,118832,1,1,127007,1,51230
1,4533,0,46,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,129171,1,90906
1,4060,0,35,120064,1000,315517,1,138444,1,1,121648,120763,1,119703,1,1,127684,1,41068
1,4733,2,43,119296,1000,130723,2,128299,1,1,251775,119643,1,118832,2,1,134421,1,42385
1,7543,0,37,119193,2000,303218,1,128224,1,1,119777,119542,1,118832,1,1,129100,1,48617
1,71226,0,39,120061,1000,142803,1,138384,1,1,172107,120760,1,119703,1,1,130503,1,31033
1,6472,0,34,119193,4000,303218,1,128342,1,1,119777,119542,2,118832,1,1,127405,1,12990
